Time,System Production (W)
02/15/2021 00:00,"0"
02/15/2021 00:15,"0"
02/15/2021 00:30,"0"
02/15/2021 00:45,"0"
02/15/2021 01:00,"0"
02/15/2021 01:15,"0"
02/15/2021 01:30,"0"
02/15/2021 01:45,"0"
02/15/2021 02:00,"0"
02/15/2021 02:15,"0"
02/15/2021 02:30,"0"
02/15/2021 02:45,"0"
02/15/2021 03:00,"0"
02/15/2021 03:15,"0"
02/15/2021 03:30,"0"
02/15/2021 03:45,"0"
02/15/2021 04:00,"0"
02/15/2021 04:15,"0"
02/15/2021 04:30,"0"
02/15/2021 04:45,"0"
02/15/2021 05:00,"0"
02/15/2021 05:15,"0"
02/15/2021 05:30,"0"
02/15/2021 05:45,"0"
02/15/2021 06:00,"0"
02/15/2021 06:15,"0"
02/15/2021 06:30,"0"
02/15/2021 06:45,"0"
02/15/2021 07:00,"0"
02/15/2021 07:15,"0"
02/15/2021 07:30,"0"
02/15/2021 07:45,"0"
02/15/2021 08:00,"0"
02/15/2021 08:15,"0"
02/15/2021 08:30,"7.6531"
02/15/2021 08:45,"17.0401"
02/15/2021 09:00,"37.1968"
02/15/2021 09:15,"81.5635"
02/15/2021 09:30,"125.1487"
02/15/2021 09:45,"207.0388"
02/15/2021 10:00,"247.7064"
02/15/2021 10:15,"429.9382"
02/15/2021 10:30,"450.3649"
02/15/2021 10:45,"830.0059"
02/15/2021 11:00,"1084.7043"
02/15/2021 11:15,"734.8456"
02/15/2021 11:30,"853.4257"
02/15/2021 11:45,"340.4139"
02/15/2021 12:00,"433.6785"
02/15/2021 12:15,"774.9851"
02/15/2021 12:30,"481.2274"
02/15/2021 12:45,"391.2889"
02/15/2021 13:00,"425.2387"
02/15/2021 13:15,"421.0889"
02/15/2021 13:30,"480.0693"
02/15/2021 13:45,"490.7799"
02/15/2021 14:00,"486.1949"
02/15/2021 14:15,"441.4096"
02/15/2021 14:30,"314.1728"
02/15/2021 14:45,"242.8018"
02/15/2021 15:00,"246.9819"
02/15/2021 15:15,"279.7311"
02/15/2021 15:30,"257.9918"
02/15/2021 15:45,"190.6463"
02/15/2021 16:00,"149.037"
02/15/2021 16:15,"91.9808"
02/15/2021 16:30,"85.1171"
02/15/2021 16:45,"24.0807"
02/15/2021 17:00,"15.4341"
02/15/2021 17:15,"0"
02/15/2021 17:30,"0"
02/15/2021 17:45,"0"
02/15/2021 18:00,"0"
02/15/2021 18:15,"0"
02/15/2021 18:30,"0"
02/15/2021 18:45,"0"
02/15/2021 19:00,"0"
02/15/2021 19:15,"0"
02/15/2021 19:30,"0"
02/15/2021 19:45,"0"
02/15/2021 20:00,"0"
02/15/2021 20:15,"0"
02/15/2021 20:30,"0"
02/15/2021 20:45,"0"
02/15/2021 21:00,"0"
02/15/2021 21:15,"0"
02/15/2021 21:30,"0"
02/15/2021 21:45,"0"
02/15/2021 22:00,"0"
02/15/2021 22:15,"0"
02/15/2021 22:30,"0"
02/15/2021 22:45,"0"
02/15/2021 23:00,"0"
02/15/2021 23:15,"0"
02/15/2021 23:30,"0"
02/15/2021 23:45,"0"
02/16/2021 00:00,"0"
02/16/2021 00:15,"0"
02/16/2021 00:30,"0"
02/16/2021 00:45,"0"
02/16/2021 01:00,"0"
02/16/2021 01:15,"0"
02/16/2021 01:30,"0"
02/16/2021 01:45,"0"
02/16/2021 02:00,"0"
02/16/2021 02:15,"0"
02/16/2021 02:30,"0"
02/16/2021 02:45,"0"
02/16/2021 03:00,"0"
02/16/2021 03:15,"0"
02/16/2021 03:30,"0"
02/16/2021 03:45,"0"
02/16/2021 04:00,"0"
02/16/2021 04:15,"0"
02/16/2021 04:30,"0"
02/16/2021 04:45,"0"
02/16/2021 05:00,"0"
02/16/2021 05:15,"0"
02/16/2021 05:30,"0"
02/16/2021 05:45,"0"
02/16/2021 06:00,"0"
02/16/2021 06:15,"0"
02/16/2021 06:30,"0"
02/16/2021 06:45,"0"
02/16/2021 07:00,"0"
02/16/2021 07:15,"0"
02/16/2021 07:30,"0"
02/16/2021 07:45,"0"
02/16/2021 08:00,"77.9493"
02/16/2021 08:15,"738.1882"
02/16/2021 08:30,"995.0138"
02/16/2021 08:45,"1199.4452"
02/16/2021 09:00,"1368.7909"
02/16/2021 09:15,"1522.9636"
02/16/2021 09:30,"1661.5656"
02/16/2021 09:45,"1768.5848"
02/16/2021 10:00,"1866.8031"
02/16/2021 10:15,"1950.3058"
02/16/2021 10:30,"2001.2565"
02/16/2021 10:45,"2056.2004"
02/16/2021 11:00,"2093.3506"
02/16/2021 11:15,"2102.6687"
02/16/2021 11:30,"2139.8369"
02/16/2021 11:45,"2138.2988"
02/16/2021 12:00,"2124.5898"
02/16/2021 12:15,"2131.6492"
02/16/2021 12:30,"2101.2827"
02/16/2021 12:45,"2078.9207"
02/16/2021 13:00,"979.895"
02/16/2021 13:15,"341.1312"
02/16/2021 13:30,"316.6047"
02/16/2021 13:45,"299.9977"
02/16/2021 14:00,"258.3361"
02/16/2021 14:15,"224.5842"
02/16/2021 14:30,"203.9884"
02/16/2021 14:45,"170.0431"
02/16/2021 15:00,"133.4278"
02/16/2021 15:15,"103.113"
02/16/2021 15:30,"75.2018"
02/16/2021 15:45,"53.7323"
02/16/2021 16:00,"37.5246"
02/16/2021 16:15,"22.7007"
02/16/2021 16:30,"2.3908"
02/16/2021 16:45,"0"
02/16/2021 17:00,"0"
02/16/2021 17:15,"0"
02/16/2021 17:30,"0"
02/16/2021 17:45,"0"
02/16/2021 18:00,"0"
02/16/2021 18:15,"0"
02/16/2021 18:30,"0"
02/16/2021 18:45,"0"
02/16/2021 19:00,"0"
02/16/2021 19:15,"0"
02/16/2021 19:30,"0"
02/16/2021 19:45,"0"
02/16/2021 20:00,"0"
02/16/2021 20:15,"0"
02/16/2021 20:30,"0"
02/16/2021 20:45,"0"
02/16/2021 21:00,"0"
02/16/2021 21:15,"0"
02/16/2021 21:30,"0"
02/16/2021 21:45,"0"
02/16/2021 22:00,"0"
