Time,System Production (W)
03/22/2021 00:00,"0"
03/22/2021 00:15,"0"
03/22/2021 00:30,"0"
03/22/2021 00:45,"0"
03/22/2021 01:00,"0"
03/22/2021 01:15,"0"
03/22/2021 01:30,"0"
03/22/2021 01:45,"0"
03/22/2021 02:00,"0"
03/22/2021 02:15,"0"
03/22/2021 02:30,"0"
03/22/2021 02:45,"0"
03/22/2021 03:00,"0"
03/22/2021 03:15,"0"
03/22/2021 03:30,"0"
03/22/2021 03:45,"0"
03/22/2021 04:00,"0"
03/22/2021 04:15,"0"
03/22/2021 04:30,"0"
03/22/2021 04:45,"0"
03/22/2021 05:00,"0"
03/22/2021 05:15,"0"
03/22/2021 05:30,"0"
03/22/2021 05:45,"0"
03/22/2021 06:00,"0"
03/22/2021 06:15,"0"
03/22/2021 06:30,"9.1046"
03/22/2021 06:45,"58.3149"
03/22/2021 07:00,"111.3073"
03/22/2021 07:15,"170.7937"
03/22/2021 07:30,"328.7215"
03/22/2021 07:45,"403.6295"
03/22/2021 08:00,"516.1902"
03/22/2021 08:15,"615.8178"
03/22/2021 08:30,"478.3776"
03/22/2021 08:45,"652.8365"
03/22/2021 09:00,"669.8828"
03/22/2021 09:15,"899.7551"
03/22/2021 09:30,"1018.1288"
03/22/2021 09:45,"1101.7637"
03/22/2021 10:00,"968.7477"
03/22/2021 10:15,"1205.4578"
03/22/2021 10:30,"1331.5533"
03/22/2021 10:45,"1359.5514"
03/22/2021 11:00,"1431.9244"
03/22/2021 11:15,"1443.8475"
03/22/2021 11:30,"1471.3806"
03/22/2021 11:45,"1489.4237"
03/22/2021 12:00,"1515.1538"
03/22/2021 12:15,"1277.8351"
03/22/2021 12:30,"836.3391"
03/22/2021 12:45,"782.131"
03/22/2021 13:00,"335.5534"
03/22/2021 13:15,"295.7108"
03/22/2021 13:30,"238.2601"
03/22/2021 13:45,"264.7981"
03/22/2021 14:00,"360.0088"
03/22/2021 14:15,"569.1641"
03/22/2021 14:30,"653.6502"
03/22/2021 14:45,"435.0545"
03/22/2021 15:00,"295.9084"
03/22/2021 15:15,"327.6376"
03/22/2021 15:30,"336.8972"
03/22/2021 15:45,"229.4398"
03/22/2021 16:00,"180.1472"
03/22/2021 16:15,"172.5771"
03/22/2021 16:30,"113.7161"
03/22/2021 16:45,"71.2399"
03/22/2021 17:00,"24.856"
03/22/2021 17:15,"15.0905"
03/22/2021 17:30,"26.0387"
03/22/2021 17:45,"10.7692"
03/22/2021 18:00,"0"
03/22/2021 18:15,"0"
03/22/2021 18:30,"0"
03/22/2021 18:45,"0"
03/22/2021 19:00,"0"
03/22/2021 19:15,"0"
03/22/2021 19:30,"0"
03/22/2021 19:45,"0"
03/22/2021 20:00,"0"
03/22/2021 20:15,"0"
03/22/2021 20:30,"0"
03/22/2021 20:45,"0"
03/22/2021 21:00,"0"
03/22/2021 21:15,"0"
03/22/2021 21:30,"0"
03/22/2021 21:45,"0"
03/22/2021 22:00,"0"
03/22/2021 22:15,"0"
03/22/2021 22:30,"0"
03/22/2021 22:45,"0"
03/22/2021 23:00,"0"
03/22/2021 23:15,"0"
03/22/2021 23:30,"0"
03/22/2021 23:45,"0"
03/23/2021 00:00,"0"
03/23/2021 00:15,"0"
03/23/2021 00:30,"0"
03/23/2021 00:45,"0"
03/23/2021 01:00,"0"
03/23/2021 01:15,"0"
03/23/2021 01:30,"0"
03/23/2021 01:45,"0"
03/23/2021 02:00,"0"
03/23/2021 02:15,"0"
03/23/2021 02:30,"0"
03/23/2021 02:45,"0"
03/23/2021 03:00,"0"
03/23/2021 03:15,"0"
03/23/2021 03:30,"0"
03/23/2021 03:45,"0"
03/23/2021 04:00,"0"
03/23/2021 04:15,"0"
03/23/2021 04:30,"0"
03/23/2021 04:45,"0"
03/23/2021 05:00,"0"
03/23/2021 05:15,"0"
03/23/2021 05:30,"0"
03/23/2021 05:45,"0"
03/23/2021 06:00,"0"
03/23/2021 06:15,"0"
03/23/2021 06:30,"23.1677"
03/23/2021 06:45,"129.6049"
03/23/2021 07:00,"189.1726"
03/23/2021 07:15,"236.4722"
03/23/2021 07:30,"270.6131"
03/23/2021 07:45,"317.2471"
03/23/2021 08:00,"384.3236"
03/23/2021 08:15,"1228.7555"
03/23/2021 08:30,"1814.2241"
03/23/2021 08:45,"1859.5616"
03/23/2021 09:00,"1897.4315"
03/23/2021 09:15,"1961.208"
03/23/2021 09:30,"1449.4868"
03/23/2021 09:45,"1511.8037"
03/23/2021 10:00,"1754.4294"
03/23/2021 10:15,"1943.8987"
03/23/2021 10:30,"1290.1425"
03/23/2021 10:45,"953.2382"
03/23/2021 11:00,"1209.9115"
03/23/2021 11:15,"788.9287"
03/23/2021 11:30,"714.7505"
03/23/2021 11:45,"537.8021"
03/23/2021 12:00,"470.0196"
03/23/2021 12:15,"591.8686"
03/23/2021 12:30,"497.6313"
03/23/2021 12:45,"624.0087"
03/23/2021 13:00,"980.3662"
03/23/2021 13:15,"639.0193"
03/23/2021 13:30,"686.4672"
03/23/2021 13:45,"892.459"
03/23/2021 14:00,"816.318"
03/23/2021 14:15,"632.772"
03/23/2021 14:30,"476.6602"
03/23/2021 14:45,"460.9775"
03/23/2021 15:00,"285.4005"
03/23/2021 15:15,"204.8606"
03/23/2021 15:30,"127.9906"
03/23/2021 15:45,"173.0142"
03/23/2021 16:00,"183.7873"
03/23/2021 16:15,"161.1574"
03/23/2021 16:30,"238.7282"
03/23/2021 16:45,"245.0336"
03/23/2021 17:00,"135.5942"
03/23/2021 17:15,"87.4639"
03/23/2021 17:30,"45.5556"
03/23/2021 17:45,"22.3862"
03/23/2021 18:00,"8.3874"
03/23/2021 18:15,"12.7453"
03/23/2021 18:30,"0"
03/23/2021 18:45,"0"
03/23/2021 19:00,"0"
03/23/2021 19:15,"0"
03/23/2021 19:30,"0"
03/23/2021 19:45,"0"
03/23/2021 20:00,"0"
03/23/2021 20:15,"0"
03/23/2021 20:30,"0"
03/23/2021 20:45,"0"
03/23/2021 21:00,"0"
03/23/2021 21:15,"0"
03/23/2021 21:30,"0"
03/23/2021 21:45,"0"
03/23/2021 22:00,"0"
03/23/2021 22:15,"0"
03/23/2021 22:30,"0"
03/23/2021 22:45,"0"
03/23/2021 23:00,"0"
03/23/2021 23:15,"0"
03/23/2021 23:30,"0"
03/23/2021 23:45,"0"
03/24/2021 00:00,"0"
03/24/2021 00:15,"0"
03/24/2021 00:30,"0"
03/24/2021 00:45,"0"
03/24/2021 01:00,"0"
03/24/2021 01:15,"0"
03/24/2021 01:30,"0"
03/24/2021 01:45,"0"
03/24/2021 02:00,"0"
03/24/2021 02:15,"0"
03/24/2021 02:30,"0"
03/24/2021 02:45,"0"
03/24/2021 03:00,"0"
03/24/2021 03:15,"0"
03/24/2021 03:30,"0"
03/24/2021 03:45,"0"
03/24/2021 04:00,"0"
03/24/2021 04:15,"0"
03/24/2021 04:30,"0"
03/24/2021 04:45,"0"
03/24/2021 05:00,"0"
03/24/2021 05:15,"0"
03/24/2021 05:30,"0"
03/24/2021 05:45,"0"
03/24/2021 06:00,"0"
03/24/2021 06:15,"0"
03/24/2021 06:30,"18.0676"
03/24/2021 06:45,"123.3273"
03/24/2021 07:00,"189.8514"
03/24/2021 07:15,"156.337"
03/24/2021 07:30,"232.3404"
03/24/2021 07:45,"311.3032"
03/24/2021 08:00,"196.9675"
03/24/2021 08:15,"180.1259"
03/24/2021 08:30,"194.3798"
03/24/2021 08:45,"213.8641"
03/24/2021 09:00,"245.8194"
03/24/2021 09:15,"242.772"
03/24/2021 09:30,"260.7086"
03/24/2021 09:45,"285.4442"
03/24/2021 10:00,"272.772"
03/24/2021 10:15,"194.0035"
03/24/2021 10:30,"235.8963"
03/24/2021 10:45,"246.3747"
03/24/2021 11:00,"276.0099"
03/24/2021 11:15,"393.0535"
03/24/2021 11:30,"297.7773"
03/24/2021 11:45,"329.5523"
03/24/2021 12:00,"317.4743"
03/24/2021 12:15,"356.3947"
03/24/2021 12:30,"220.7659"
03/24/2021 12:45,"194.528"
03/24/2021 13:00,"205.8927"
03/24/2021 13:15,"211.5091"
03/24/2021 13:30,"194.6542"
03/24/2021 13:45,"153.3735"
03/24/2021 14:00,"148.0377"
03/24/2021 14:15,"119.8621"
03/24/2021 14:30,"120.2653"
03/24/2021 14:45,"132.0674"
03/24/2021 15:00,"112.4745"
03/24/2021 15:15,"103.1676"
03/24/2021 15:30,"100.4456"
03/24/2021 15:45,"90.568"
03/24/2021 16:00,"64.7637"
03/24/2021 16:15,"38.8846"
03/24/2021 16:30,"35.242"
03/24/2021 16:45,"35.4526"
03/24/2021 17:00,"12.098"
03/24/2021 17:15,"6.3928"
03/24/2021 17:30,"0"
03/24/2021 17:45,"0"
03/24/2021 18:00,"0"
03/24/2021 18:15,"0"
03/24/2021 18:30,"0"
03/24/2021 18:45,"0"
03/24/2021 19:00,"0"
03/24/2021 19:15,"0"
03/24/2021 19:30,"0"
03/24/2021 19:45,"0"
03/24/2021 20:00,"0"
03/24/2021 20:15,"0"
03/24/2021 20:30,"0"
03/24/2021 20:45,"0"
03/24/2021 21:00,"0"
03/24/2021 21:15,"0"
03/24/2021 21:30,"0"
03/24/2021 21:45,"0"
03/24/2021 22:00,"0"
