Time,System Production (W)
06/17/2019 00:00,"0"
06/17/2019 00:15,"0"
06/17/2019 00:30,"0"
06/17/2019 00:45,"0"
06/17/2019 01:00,"0"
06/17/2019 01:15,"0"
06/17/2019 01:30,"0"
06/17/2019 01:45,"0"
06/17/2019 02:00,"0"
06/17/2019 02:15,"0"
06/17/2019 02:30,"0"
06/17/2019 02:45,"0"
06/17/2019 03:00,"0"
06/17/2019 03:15,"0"
06/17/2019 03:30,"0"
06/17/2019 03:45,"0"
06/17/2019 04:00,"0"
06/17/2019 04:15,"0"
06/17/2019 04:30,"0"
06/17/2019 04:45,"0"
06/17/2019 05:00,"0"
06/17/2019 05:15,"0"
06/17/2019 05:30,"0"
06/17/2019 05:45,"0"
06/17/2019 06:00,"0"
06/17/2019 06:15,"4.4929"
06/17/2019 06:30,"18.441"
06/17/2019 06:45,"38.3695"
06/17/2019 07:00,"72.0856"
06/17/2019 07:15,"102.8985"
06/17/2019 07:30,"66.8761"
06/17/2019 07:45,"40.8676"
06/17/2019 08:00,"42.441"
06/17/2019 08:15,"46.8271"
06/17/2019 08:30,"35.5286"
06/17/2019 08:45,"61.2467"
06/17/2019 09:00,"106.9894"
06/17/2019 09:15,"124.0667"
06/17/2019 09:30,"113.9704"
06/17/2019 09:45,"151.2415"
06/17/2019 10:00,"108.7638"
06/17/2019 10:15,"108.9041"
06/17/2019 10:30,"193.1483"
06/17/2019 10:45,"203.9841"
06/17/2019 11:00,"174.9049"
06/17/2019 11:15,"218.7615"
06/17/2019 11:30,"116.3774"
06/17/2019 11:45,"227.1298"
06/17/2019 12:00,"251.914"
06/17/2019 12:15,"466.4939"
06/17/2019 12:30,"371.286"
06/17/2019 12:45,"194.3401"
06/17/2019 13:00,"244.3528"
06/17/2019 13:15,"315.1988"
06/17/2019 13:30,"315.5148"
06/17/2019 13:45,"686.8085"
06/17/2019 14:00,"960.5458"
06/17/2019 14:15,"833.7944"
06/17/2019 14:30,"986.9119"
06/17/2019 14:45,"1294.2343"
06/17/2019 15:00,"1146.1128"
06/17/2019 15:15,"1536.0011"
06/17/2019 15:30,"1148.6132"
06/17/2019 15:45,"1055.5021"
06/17/2019 16:00,"1104.9998"
06/17/2019 16:15,"1274.1443"
06/17/2019 16:30,"952.7429"
06/17/2019 16:45,"570.3473"
06/17/2019 17:00,"322.9646"
06/17/2019 17:15,"301.2539"
06/17/2019 17:30,"264.5895"
06/17/2019 17:45,"255.5229"
06/17/2019 18:00,"307.8864"
06/17/2019 18:15,"337.6668"
06/17/2019 18:30,"406.0448"
06/17/2019 18:45,"380.2403"
06/17/2019 19:00,"305.7654"
06/17/2019 19:15,"299.3858"
06/17/2019 19:30,"281.8274"
06/17/2019 19:45,"308.6654"
06/17/2019 20:00,"270.6091"
06/17/2019 20:15,"216.5587"
06/17/2019 20:30,"144.7943"
06/17/2019 20:45,"118.9796"
06/17/2019 21:00,"74.8373"
06/17/2019 21:15,"39.9425"
06/17/2019 21:30,"8.0939"
06/17/2019 21:45,"0.599"
06/17/2019 22:00,"0"
06/17/2019 22:15,"0"
06/17/2019 22:30,"0"
06/17/2019 22:45,"0"
06/17/2019 23:00,"0"
06/17/2019 23:15,"0"
06/17/2019 23:30,"0"
06/17/2019 23:45,"0"
06/18/2019 00:00,"0"
06/18/2019 00:15,"0"
06/18/2019 00:30,"0"
06/18/2019 00:45,"0"
06/18/2019 01:00,"0"
06/18/2019 01:15,"0"
06/18/2019 01:30,"0"
06/18/2019 01:45,"0"
06/18/2019 02:00,"0"
06/18/2019 02:15,"0"
06/18/2019 02:30,"0"
06/18/2019 02:45,"0"
06/18/2019 03:00,"0"
06/18/2019 03:15,"0"
06/18/2019 03:30,"0"
06/18/2019 03:45,"0"
06/18/2019 04:00,"0"
06/18/2019 04:15,"0"
06/18/2019 04:30,"0"
06/18/2019 04:45,"0"
06/18/2019 05:00,"8.5954"
06/18/2019 05:15,"12.4743"
06/18/2019 05:30,"34.186"
06/18/2019 05:45,"68.5064"
06/18/2019 06:00,"119.1158"
06/18/2019 06:15,"200.1475"
06/18/2019 06:30,"263.2577"
06/18/2019 06:45,"338.3109"
06/18/2019 07:00,"417.8733"
06/18/2019 07:15,"503.8477"
06/18/2019 07:30,"595.2728"
06/18/2019 07:45,"684.4541"
06/18/2019 08:00,"769.2407"
06/18/2019 08:15,"862.1268"
06/18/2019 08:30,"945.4492"
06/18/2019 08:45,"1031.181"
06/18/2019 09:00,"1109.8895"
06/18/2019 09:15,"1186.7181"
06/18/2019 09:30,"1259.6304"
06/18/2019 09:45,"1324.1241"
06/18/2019 10:00,"1376.1991"
06/18/2019 10:15,"1430.611"
06/18/2019 10:30,"1493.877"
06/18/2019 10:45,"1535.4307"
06/18/2019 11:00,"1586.6434"
