Time,System Production (W)
03/15/2021 00:00,"0"
03/15/2021 00:15,"0"
03/15/2021 00:30,"0"
03/15/2021 00:45,"0"
03/15/2021 01:00,"0"
03/15/2021 01:15,"0"
03/15/2021 01:30,"0"
03/15/2021 01:45,"0"
03/15/2021 02:00,"0"
03/15/2021 02:15,"0"
03/15/2021 02:30,"0"
03/15/2021 02:45,"0"
03/15/2021 03:00,"0"
03/15/2021 03:15,"0"
03/15/2021 03:30,"0"
03/15/2021 03:45,"0"
03/15/2021 04:00,"0"
03/15/2021 04:15,"0"
03/15/2021 04:30,"0"
03/15/2021 04:45,"0"
03/15/2021 05:00,"0"
03/15/2021 05:15,"0"
03/15/2021 05:30,"0"
03/15/2021 05:45,"0"
03/15/2021 06:00,"0"
03/15/2021 06:15,"0"
03/15/2021 06:30,"0"
03/15/2021 06:45,"0"
03/15/2021 07:00,"0"
03/15/2021 07:15,"0"
03/15/2021 07:30,"1.4492"
03/15/2021 07:45,"20.7776"
03/15/2021 08:00,"155.8342"
03/15/2021 08:15,"387.1312"
03/15/2021 08:30,"474.708"
03/15/2021 08:45,"943.6492"
03/15/2021 09:00,"1874.0156"
03/15/2021 09:15,"1006.0387"
03/15/2021 09:30,"590.5618"
03/15/2021 09:45,"370.7078"
03/15/2021 10:00,"240.6783"
03/15/2021 10:15,"201.0778"
03/15/2021 10:30,"269.9346"
03/15/2021 10:45,"246.8228"
03/15/2021 11:00,"222.741"
03/15/2021 11:15,"256.238"
03/15/2021 11:30,"301.2258"
03/15/2021 11:45,"235.443"
03/15/2021 12:00,"197.7305"
03/15/2021 12:15,"292.0786"
03/15/2021 12:30,"320.702"
03/15/2021 12:45,"381.1023"
03/15/2021 13:00,"339.7296"
03/15/2021 13:15,"324.4822"
03/15/2021 13:30,"219.4148"
03/15/2021 13:45,"208.0571"
03/15/2021 14:00,"177.273"
03/15/2021 14:15,"193.6839"
03/15/2021 14:30,"212.776"
03/15/2021 14:45,"244.5245"
03/15/2021 15:00,"199.7877"
03/15/2021 15:15,"169.9288"
03/15/2021 15:30,"94.5928"
03/15/2021 15:45,"43.5116"
03/15/2021 16:00,"26.8643"
03/15/2021 16:15,"69.9298"
03/15/2021 16:30,"102.5152"
03/15/2021 16:45,"136.7918"
03/15/2021 17:00,"126.028"
03/15/2021 17:15,"36.3998"
03/15/2021 17:30,"12.7928"
03/15/2021 17:45,"0"
03/15/2021 18:00,"0"
03/15/2021 18:15,"0"
03/15/2021 18:30,"0"
03/15/2021 18:45,"0"
03/15/2021 19:00,"0"
03/15/2021 19:15,"0"
03/15/2021 19:30,"0"
03/15/2021 19:45,"0"
03/15/2021 20:00,"0"
03/15/2021 20:15,"0"
03/15/2021 20:30,"0"
03/15/2021 20:45,"0"
03/15/2021 21:00,"0"
03/15/2021 21:15,"0"
03/15/2021 21:30,"0"
03/15/2021 21:45,"0"
03/15/2021 22:00,"0"
03/15/2021 22:15,"0"
03/15/2021 22:30,"0"
03/15/2021 22:45,"0"
03/15/2021 23:00,"0"
03/15/2021 23:15,"0"
03/15/2021 23:30,"0"
03/15/2021 23:45,"0"
03/16/2021 00:00,"0"
03/16/2021 00:15,"0"
03/16/2021 00:30,"0"
03/16/2021 00:45,"0"
03/16/2021 01:00,"0"
03/16/2021 01:15,"0"
03/16/2021 01:30,"0"
03/16/2021 01:45,"0"
03/16/2021 02:00,"0"
03/16/2021 02:15,"0"
03/16/2021 02:30,"0"
03/16/2021 02:45,"0"
03/16/2021 03:00,"0"
03/16/2021 03:15,"0"
03/16/2021 03:30,"0"
03/16/2021 03:45,"0"
03/16/2021 04:00,"0"
03/16/2021 04:15,"0"
