Time,System Production (W)
12/10/2018 00:00,"0"
12/10/2018 00:15,"0"
12/10/2018 00:30,"0"
12/10/2018 00:45,"0"
12/10/2018 01:00,"0"
12/10/2018 01:15,"0"
12/10/2018 01:30,"0"
12/10/2018 01:45,"0"
12/10/2018 02:00,"0"
12/10/2018 02:15,"0"
12/10/2018 02:30,"0"
12/10/2018 02:45,"0"
12/10/2018 03:00,"0"
12/10/2018 03:15,"0"
12/10/2018 03:30,"0"
12/10/2018 03:45,"0"
12/10/2018 04:00,"0"
12/10/2018 04:15,"0"
12/10/2018 04:30,"0"
12/10/2018 04:45,"0"
12/10/2018 05:00,"0"
12/10/2018 05:15,"0"
12/10/2018 05:30,"0"
12/10/2018 05:45,"0"
12/10/2018 06:00,"0"
12/10/2018 06:15,"0"
12/10/2018 06:30,"0"
12/10/2018 06:45,"0"
12/10/2018 07:00,"0"
12/10/2018 07:15,"0"
12/10/2018 07:30,"0"
12/10/2018 07:45,"0"
12/10/2018 08:00,"0"
12/10/2018 08:15,"0"
12/10/2018 08:30,"0"
12/10/2018 08:45,"0"
12/10/2018 09:00,"0"
12/10/2018 09:15,"0"
12/10/2018 09:30,"0"
12/10/2018 09:45,"0"
12/10/2018 10:00,"0"
12/10/2018 10:15,"0"
12/10/2018 10:30,"0"
12/10/2018 10:45,"0"
12/10/2018 11:00,"0"
12/10/2018 11:15,"0"
12/10/2018 11:30,"0"
12/10/2018 11:45,"23.8396"
12/10/2018 12:00,"77.5357"
12/10/2018 12:15,"69.3307"
12/10/2018 12:30,"56.3404"
12/10/2018 12:45,"40.5341"
12/10/2018 13:00,"21.4535"
12/10/2018 13:15,"14.7433"
12/10/2018 13:30,"20.6903"
12/10/2018 13:45,"1.7054"
12/10/2018 14:00,"0"
12/10/2018 14:15,"0"
12/10/2018 14:30,"0"
12/10/2018 14:45,"0"
12/10/2018 15:00,"0"
12/10/2018 15:15,"0"
12/10/2018 15:30,"0"
12/10/2018 15:45,"0"
12/10/2018 16:00,"0"
12/10/2018 16:15,"0"
12/10/2018 16:30,"0"
12/10/2018 16:45,"0"
12/10/2018 17:00,"0"
12/10/2018 17:15,"0"
12/10/2018 17:30,"0"
12/10/2018 17:45,"0"
12/10/2018 18:00,"0"
12/10/2018 18:15,"0"
12/10/2018 18:30,"0"
12/10/2018 18:45,"0"
12/10/2018 19:00,"0"
12/10/2018 19:15,"0"
12/10/2018 19:30,"0"
12/10/2018 19:45,"0"
12/10/2018 20:00,"0"
12/10/2018 20:15,"0"
12/10/2018 20:30,"0"
12/10/2018 20:45,"0"
12/10/2018 21:00,"0"
12/10/2018 21:15,"0"
12/10/2018 21:30,"0"
12/10/2018 21:45,"0"
12/10/2018 22:00,"0"
12/10/2018 22:15,"0"
12/10/2018 22:30,"0"
12/10/2018 22:45,"0"
12/10/2018 23:00,"0"
12/10/2018 23:15,"0"
12/10/2018 23:30,"0"
12/10/2018 23:45,"0"
12/11/2018 00:00,"0"
12/11/2018 00:15,"0"
12/11/2018 00:30,"0"
12/11/2018 00:45,"0"
12/11/2018 01:00,"0"
12/11/2018 01:15,"0"
12/11/2018 01:30,"0"
12/11/2018 01:45,"0"
12/11/2018 02:00,"0"
12/11/2018 02:15,"0"
12/11/2018 02:30,"0"
12/11/2018 02:45,"0"
12/11/2018 03:00,"0"
12/11/2018 03:15,"0"
12/11/2018 03:30,"0"
12/11/2018 03:45,"0"
12/11/2018 04:00,"0"
12/11/2018 04:15,"0"
12/11/2018 04:30,"0"
12/11/2018 04:45,"0"
12/11/2018 05:00,"0"
12/11/2018 05:15,"0"
12/11/2018 05:30,"0"
12/11/2018 05:45,"0"
12/11/2018 06:00,"0"
12/11/2018 06:15,"0"
12/11/2018 06:30,"0"
12/11/2018 06:45,"0"
12/11/2018 07:00,"0"
12/11/2018 07:15,"0"
12/11/2018 07:30,"0"
12/11/2018 07:45,"0"
12/11/2018 08:00,"0"
12/11/2018 08:15,"0"
12/11/2018 08:30,"0"
12/11/2018 08:45,"0"
12/11/2018 09:00,"0"
12/11/2018 09:15,"0"
12/11/2018 09:30,"0"
12/11/2018 09:45,"2.5333"
12/11/2018 10:00,"11.9564"
12/11/2018 10:15,"12.6468"
12/11/2018 10:30,"26.1438"
12/11/2018 10:45,"42.6549"
12/11/2018 11:00,"43.4236"
12/11/2018 11:15,"47.1116"
12/11/2018 11:30,"57.05"
12/11/2018 11:45,"61.692"
12/11/2018 12:00,"59.8206"
12/11/2018 12:15,"40.683"
12/11/2018 12:30,"7.1824"
12/11/2018 12:45,"6.3645"
12/11/2018 13:00,"9.2637"
12/11/2018 13:15,"7.4464"
12/11/2018 13:30,"5.8868"
12/11/2018 13:45,"1.0751"
12/11/2018 14:00,"0.2568"
12/11/2018 14:15,"0"
12/11/2018 14:30,"0"
12/11/2018 14:45,"5.5904"
12/11/2018 15:00,"0"
12/11/2018 15:15,"0"
12/11/2018 15:30,"0"
12/11/2018 15:45,"0"
12/11/2018 16:00,"0"
12/11/2018 16:15,"0"
12/11/2018 16:30,"0"
12/11/2018 16:45,"0"
12/11/2018 17:00,"0"
12/11/2018 17:15,"0"
12/11/2018 17:30,"0"
12/11/2018 17:45,"0"
12/11/2018 18:00,"0"
12/11/2018 18:15,"0"
12/11/2018 18:30,"0"
12/11/2018 18:45,"0"
12/11/2018 19:00,"0"
12/11/2018 19:15,"0"
12/11/2018 19:30,"0"
12/11/2018 19:45,"0"
12/11/2018 20:00,"0"
12/11/2018 20:15,"0"
12/11/2018 20:30,"0"
12/11/2018 20:45,"0"
12/11/2018 21:00,"0"
12/11/2018 21:15,"0"
12/11/2018 21:30,"0"
12/11/2018 21:45,"0"
12/11/2018 22:00,"0"
12/11/2018 22:15,"0"
12/11/2018 22:30,"0"
12/11/2018 22:45,"0"
12/11/2018 23:00,"0"
12/11/2018 23:15,"0"
12/11/2018 23:30,"0"
12/11/2018 23:45,"0"
12/12/2018 00:00,"0"
12/12/2018 00:15,"0"
12/12/2018 00:30,"0"
12/12/2018 00:45,"0"
12/12/2018 01:00,"0"
12/12/2018 01:15,"0"
12/12/2018 01:30,"0"
12/12/2018 01:45,"0"
12/12/2018 02:00,"0"
12/12/2018 02:15,"0"
12/12/2018 02:30,"0"
12/12/2018 02:45,"0"
12/12/2018 03:00,"0"
12/12/2018 03:15,"0"
12/12/2018 03:30,"0"
12/12/2018 03:45,"0"
12/12/2018 04:00,"0"
12/12/2018 04:15,"0"
12/12/2018 04:30,"0"
12/12/2018 04:45,"0"
12/12/2018 05:00,"0"
12/12/2018 05:15,"0"
12/12/2018 05:30,"0"
12/12/2018 05:45,"0"
12/12/2018 06:00,"0"
12/12/2018 06:15,"0"
12/12/2018 06:30,"0"
12/12/2018 06:45,"0"
12/12/2018 07:00,"0"
12/12/2018 07:15,"0"
12/12/2018 07:30,"0"
12/12/2018 07:45,"0"
12/12/2018 08:00,"0"
12/12/2018 08:15,"0"
12/12/2018 08:30,"0"
12/12/2018 08:45,"0"
12/12/2018 09:00,"0"
12/12/2018 09:15,"0"
12/12/2018 09:30,"0"
12/12/2018 09:45,"0"
12/12/2018 10:00,"0"
12/12/2018 10:15,"0"
12/12/2018 10:30,"0"
12/12/2018 10:45,"3.5019"
12/12/2018 11:00,"2.4014"
12/12/2018 11:15,"12.021"
12/12/2018 11:30,"0"
12/12/2018 11:45,"0"
12/12/2018 12:00,"0.6577"
12/12/2018 12:15,"0"
12/12/2018 12:30,"0"
12/12/2018 12:45,"1.3794"
12/12/2018 13:00,"3.7046"
12/12/2018 13:15,"0"
12/12/2018 13:30,"0"
12/12/2018 13:45,"0"
12/12/2018 14:00,"0.6287"
12/12/2018 14:15,"1.0269"
12/12/2018 14:30,"0"
12/12/2018 14:45,"0"
12/12/2018 15:00,"0"
12/12/2018 15:15,"0"
12/12/2018 15:30,"0"
12/12/2018 15:45,"0"
12/12/2018 16:00,"0"
12/12/2018 16:15,"0"
12/12/2018 16:30,"0"
12/12/2018 16:45,"0"
12/12/2018 17:00,"0"
12/12/2018 17:15,"0"
12/12/2018 17:30,"0"
12/12/2018 17:45,"0"
12/12/2018 18:00,"0"
12/12/2018 18:15,"0"
12/12/2018 18:30,"0"
12/12/2018 18:45,"0"
12/12/2018 19:00,"0"
12/12/2018 19:15,"0"
12/12/2018 19:30,"0"
12/12/2018 19:45,"0"
12/12/2018 20:00,"0"
12/12/2018 20:15,"0"
12/12/2018 20:30,"0"
12/12/2018 20:45,"0"
12/12/2018 21:00,"0"
12/12/2018 21:15,"0"
12/12/2018 21:30,"0"
12/12/2018 21:45,"0"
12/12/2018 22:00,"0"
12/12/2018 22:15,"0"
12/12/2018 22:30,"0"
12/12/2018 22:45,"0"
12/12/2018 23:00,"0"
12/12/2018 23:15,"0"
12/12/2018 23:30,"0"
12/12/2018 23:45,"0"
12/13/2018 00:00,"0"
12/13/2018 00:15,"0"
12/13/2018 00:30,"0"
12/13/2018 00:45,"0"
12/13/2018 01:00,"0"
12/13/2018 01:15,"0"
12/13/2018 01:30,"0"
12/13/2018 01:45,"0"
12/13/2018 02:00,"0"
12/13/2018 02:15,"0"
12/13/2018 02:30,"0"
12/13/2018 02:45,"0"
12/13/2018 03:00,"0"
12/13/2018 03:15,"0"
12/13/2018 03:30,"0"
12/13/2018 03:45,"0"
12/13/2018 04:00,"0"
12/13/2018 04:15,"0"
12/13/2018 04:30,"0"
12/13/2018 04:45,"0"
12/13/2018 05:00,"0"
12/13/2018 05:15,"0"
12/13/2018 05:30,"0"
12/13/2018 05:45,"0"
12/13/2018 06:00,"0"
12/13/2018 06:15,"0"
12/13/2018 06:30,"0"
12/13/2018 06:45,"0"
12/13/2018 07:00,"0"
12/13/2018 07:15,"0"
12/13/2018 07:30,"0"
12/13/2018 07:45,"0"
12/13/2018 08:00,"0"
12/13/2018 08:15,"0"
12/13/2018 08:30,"0"
12/13/2018 08:45,"0"
12/13/2018 09:00,"0"
12/13/2018 09:15,"0"
12/13/2018 09:30,"0"
12/13/2018 09:45,"0"
12/13/2018 10:00,"0"
12/13/2018 10:15,"0"
12/13/2018 10:30,"0"
12/13/2018 10:45,"0"
12/13/2018 11:00,"7.5343"
12/13/2018 11:15,"1.5555"
12/13/2018 11:30,"5.2636"
12/13/2018 11:45,"0"
12/13/2018 12:00,"0"
12/13/2018 12:15,"0"
12/13/2018 12:30,"0"
