Time,System Production (W)
04/19/2021 00:00,"0"
04/19/2021 00:15,"0"
04/19/2021 00:30,"0"
04/19/2021 00:45,"0"
04/19/2021 01:00,"0"
04/19/2021 01:15,"0"
04/19/2021 01:30,"0"
04/19/2021 01:45,"0"
04/19/2021 02:00,"0"
04/19/2021 02:15,"0"
04/19/2021 02:30,"0"
04/19/2021 02:45,"0"
04/19/2021 03:00,"0"
04/19/2021 03:15,"0"
04/19/2021 03:30,"0"
04/19/2021 03:45,"0"
04/19/2021 04:00,"0"
04/19/2021 04:15,"0"
04/19/2021 04:30,"0"
04/19/2021 04:45,"0"
04/19/2021 05:00,"0"
04/19/2021 05:15,"0"
04/19/2021 05:30,"0"
04/19/2021 05:45,"0"
04/19/2021 06:00,"0"
04/19/2021 06:15,"6.7556"
04/19/2021 06:30,"31.9105"
04/19/2021 06:45,"53.0158"
04/19/2021 07:00,"79.6661"
04/19/2021 07:15,"103.5883"
04/19/2021 07:30,"136.5068"
04/19/2021 07:45,"198.291"
04/19/2021 08:00,"329.6929"
04/19/2021 08:15,"373.4528"
04/19/2021 08:30,"374.1162"
04/19/2021 08:45,"470.9303"
04/19/2021 09:00,"517.1539"
04/19/2021 09:15,"1154.3748"
04/19/2021 09:30,"1872.6005"
04/19/2021 09:45,"1903.9906"
04/19/2021 10:00,"1920.1256"
04/19/2021 10:15,"1923.2861"
04/19/2021 10:30,"1947.6692"
04/19/2021 10:45,"1974.1997"
04/19/2021 11:00,"1987.8594"
04/19/2021 11:15,"1999.13"
04/19/2021 11:30,"2014.66"
04/19/2021 11:45,"2028.3383"
04/19/2021 12:00,"2022.1185"
04/19/2021 12:15,"1869.6533"
04/19/2021 12:30,"1546.9846"
04/19/2021 12:45,"1714.0754"
04/19/2021 13:00,"1859.7781"
04/19/2021 13:15,"1516.5656"
04/19/2021 13:30,"1657.1263"
04/19/2021 13:45,"501.149"
04/19/2021 14:00,"381.137"
04/19/2021 14:15,"301.9557"
04/19/2021 14:30,"312.1051"
04/19/2021 14:45,"514.0801"
04/19/2021 15:00,"540.4221"
04/19/2021 15:15,"471.752"
04/19/2021 15:30,"317.3624"
04/19/2021 15:45,"316.8094"
04/19/2021 16:00,"310.2272"
04/19/2021 16:15,"226.6573"
04/19/2021 16:30,"225.8407"
04/19/2021 16:45,"205.1718"
04/19/2021 17:00,"227.9354"
04/19/2021 17:15,"224.2673"
04/19/2021 17:30,"210.3833"
04/19/2021 17:45,"193.5248"
04/19/2021 18:00,"183.1235"
04/19/2021 18:15,"166.2214"
04/19/2021 18:30,"146.9908"
04/19/2021 18:45,"132.2147"
04/19/2021 19:00,"121.3259"
04/19/2021 19:15,"114.5276"
04/19/2021 19:30,"109.5713"
04/19/2021 19:45,"74.6116"
04/19/2021 20:00,"47.3317"
04/19/2021 20:15,"13.6644"
04/19/2021 20:30,"0"
04/19/2021 20:45,"0"
04/19/2021 21:00,"0"
04/19/2021 21:15,"0"
04/19/2021 21:30,"0"
04/19/2021 21:45,"0"
04/19/2021 22:00,"0"
04/19/2021 22:15,"0"
04/19/2021 22:30,"0"
04/19/2021 22:45,"0"
04/19/2021 23:00,"0"
04/19/2021 23:15,"0"
04/19/2021 23:30,"0"
04/19/2021 23:45,"0"
04/20/2021 00:00,"0"
04/20/2021 00:15,"0"
04/20/2021 00:30,"0"
04/20/2021 00:45,"0"
04/20/2021 01:00,"0"
04/20/2021 01:15,"0"
04/20/2021 01:30,"0"
04/20/2021 01:45,"0"
04/20/2021 02:00,"0"
04/20/2021 02:15,"0"
04/20/2021 02:30,"0"
04/20/2021 02:45,"0"
04/20/2021 03:00,"0"
04/20/2021 03:15,"0"
04/20/2021 03:30,"0"
04/20/2021 03:45,"0"
04/20/2021 04:00,"0"
04/20/2021 04:15,"0"
04/20/2021 04:30,"0"
04/20/2021 04:45,"0"
04/20/2021 05:00,"0"
04/20/2021 05:15,"0"
04/20/2021 05:30,"0"
04/20/2021 05:45,"0"
04/20/2021 06:00,"0"
04/20/2021 06:15,"11.2336"
04/20/2021 06:30,"40.5746"
04/20/2021 06:45,"66.6042"
04/20/2021 07:00,"89.513"
04/20/2021 07:15,"115.4193"
04/20/2021 07:30,"152.977"
04/20/2021 07:45,"216.6042"
04/20/2021 08:00,"351.1716"
04/20/2021 08:15,"430.3313"
04/20/2021 08:30,"406.6601"
04/20/2021 08:45,"483.1238"
04/20/2021 09:00,"522.7882"
04/20/2021 09:15,"1204.2471"
04/20/2021 09:30,"1813.6145"
04/20/2021 09:45,"1848.4188"
04/20/2021 10:00,"1874.3148"
04/20/2021 10:15,"1877.5314"
04/20/2021 10:30,"1879.6124"
04/20/2021 10:45,"1916.1207"
04/20/2021 11:00,"1956.946"
04/20/2021 11:15,"1880.1361"
04/20/2021 11:30,"1987.7007"
04/20/2021 11:45,"2075.8638"
04/20/2021 12:00,"2144.9622"
04/20/2021 12:15,"2092.824"
04/20/2021 12:30,"1846.7645"
04/20/2021 12:45,"1523.4364"
04/20/2021 13:00,"1856.1069"
04/20/2021 13:15,"2089.3787"
04/20/2021 13:30,"2008.7798"
04/20/2021 13:45,"584.1498"
04/20/2021 14:00,"487.8224"
04/20/2021 14:15,"358.4141"
04/20/2021 14:30,"419.8632"
04/20/2021 14:45,"632.9074"
04/20/2021 15:00,"643.2905"
04/20/2021 15:15,"615.2516"
04/20/2021 15:30,"479.5928"
04/20/2021 15:45,"440.4679"
04/20/2021 16:00,"401.8213"
04/20/2021 16:15,"318.8461"
04/20/2021 16:30,"265.7449"
04/20/2021 16:45,"249.8459"
04/20/2021 17:00,"234.0801"
04/20/2021 17:15,"239.8607"
04/20/2021 17:30,"268.8637"
04/20/2021 17:45,"266.1917"
04/20/2021 18:00,"224.7198"
04/20/2021 18:15,"169.4282"
04/20/2021 18:30,"150.6924"
04/20/2021 18:45,"194.3893"
04/20/2021 19:00,"205.9858"
04/20/2021 19:15,"160.9711"
04/20/2021 19:30,"130.5642"
04/20/2021 19:45,"117.7174"
04/20/2021 20:00,"85.752"
04/20/2021 20:15,"16.1105"
04/20/2021 20:30,"0"
04/20/2021 20:45,"0"
04/20/2021 21:00,"0"
04/20/2021 21:15,"0"
04/20/2021 21:30,"0"
04/20/2021 21:45,"0"
04/20/2021 22:00,"0"
04/20/2021 22:15,"0"
04/20/2021 22:30,"0"
04/20/2021 22:45,"0"
04/20/2021 23:00,"0"
04/20/2021 23:15,"0"
04/20/2021 23:30,"0"
04/20/2021 23:45,"0"
04/21/2021 00:00,"0"
04/21/2021 00:15,"0"
04/21/2021 00:30,"0"
04/21/2021 00:45,"0"
04/21/2021 01:00,"0"
04/21/2021 01:15,"0"
04/21/2021 01:30,"0"
04/21/2021 01:45,"0"
04/21/2021 02:00,"0"
04/21/2021 02:15,"0"
04/21/2021 02:30,"0"
04/21/2021 02:45,"0"
04/21/2021 03:00,"0"
04/21/2021 03:15,"0"
04/21/2021 03:30,"0"
04/21/2021 03:45,"0"
04/21/2021 04:00,"0"
04/21/2021 04:15,"0"
04/21/2021 04:30,"0"
04/21/2021 04:45,"0"
04/21/2021 05:00,"0"
04/21/2021 05:15,"0"
04/21/2021 05:30,"0"
04/21/2021 05:45,"0"
04/21/2021 06:00,"0"
04/21/2021 06:15,"13.0867"
04/21/2021 06:30,"67.5889"
04/21/2021 06:45,"86.0811"
04/21/2021 07:00,"109.9525"
04/21/2021 07:15,"141.6732"
04/21/2021 07:30,"162.1914"
04/21/2021 07:45,"232.8032"
04/21/2021 08:00,"331.4389"
