Time,System Production (W)
08/05/2019 00:00,"0"
08/05/2019 00:15,"0"
08/05/2019 00:30,"0"
08/05/2019 00:45,"0"
08/05/2019 01:00,"0"
08/05/2019 01:15,"0"
08/05/2019 01:30,"0"
08/05/2019 01:45,"0"
08/05/2019 02:00,"0"
08/05/2019 02:15,"0"
08/05/2019 02:30,"0"
08/05/2019 02:45,"0"
08/05/2019 03:00,"0"
08/05/2019 03:15,"0"
08/05/2019 03:30,"0"
08/05/2019 03:45,"0"
08/05/2019 04:00,"0"
08/05/2019 04:15,"0"
08/05/2019 04:30,"0"
08/05/2019 04:45,"0"
08/05/2019 05:00,"0"
08/05/2019 05:15,"0"
08/05/2019 05:30,"0"
08/05/2019 05:45,"4.7697"
08/05/2019 06:00,"31.7031"
08/05/2019 06:15,"56.1376"
08/05/2019 06:30,"42.7086"
08/05/2019 06:45,"90.1852"
08/05/2019 07:00,"93.4926"
08/05/2019 07:15,"175.437"
08/05/2019 07:30,"292.8646"
08/05/2019 07:45,"383.2482"
08/05/2019 08:00,"501.1504"
08/05/2019 08:15,"557.499"
08/05/2019 08:30,"613.1423"
08/05/2019 08:45,"693.3855"
08/05/2019 09:00,"650.5914"
08/05/2019 09:15,"442.0132"
08/05/2019 09:30,"969.1653"
08/05/2019 09:45,"621.9357"
08/05/2019 10:00,"722.5123"
08/05/2019 10:15,"397.5682"
08/05/2019 10:30,"791.8997"
08/05/2019 10:45,"663.8871"
08/05/2019 11:00,"1264.5719"
08/05/2019 11:15,"1100.5879"
08/05/2019 11:30,"1560.6444"
08/05/2019 11:45,"1245.7732"
08/05/2019 12:00,"1619.5657"
08/05/2019 12:15,"1866.0055"
08/05/2019 12:30,"1317.2657"
08/05/2019 12:45,"1808.3448"
08/05/2019 13:00,"1560.7949"
08/05/2019 13:15,"1069.4893"
08/05/2019 13:30,"1514.0405"
08/05/2019 13:45,"1012.0451"
08/05/2019 14:00,"1719.7927"
08/05/2019 14:15,"995.4022"
08/05/2019 14:30,"986.9489"
08/05/2019 14:45,"898.7844"
