Time,System Production (W)
10/05/2020 00:00,"0"
10/05/2020 00:15,"0"
10/05/2020 00:30,"0"
10/05/2020 00:45,"0"
10/05/2020 01:00,"0"
10/05/2020 01:15,"0"
10/05/2020 01:30,"0"
10/05/2020 01:45,"0"
10/05/2020 02:00,"0"
10/05/2020 02:15,"0"
10/05/2020 02:30,"0"
10/05/2020 02:45,"0"
10/05/2020 03:00,"0"
10/05/2020 03:15,"0"
10/05/2020 03:30,"0"
10/05/2020 03:45,"0"
10/05/2020 04:00,"0"
10/05/2020 04:15,"0"
10/05/2020 04:30,"0"
10/05/2020 04:45,"0"
10/05/2020 05:00,"0"
10/05/2020 05:15,"0"
10/05/2020 05:30,"0"
10/05/2020 05:45,"0"
10/05/2020 06:00,"0"
10/05/2020 06:15,"0"
10/05/2020 06:30,"0"
10/05/2020 06:45,"0"
10/05/2020 07:00,"0"
10/05/2020 07:15,"0"
10/05/2020 07:30,"0"
10/05/2020 07:45,"8.5459"
10/05/2020 08:00,"73.4676"
10/05/2020 08:15,"178.6354"
10/05/2020 08:30,"253.4058"
10/05/2020 08:45,"880.9564"
10/05/2020 09:00,"1401.9445"
10/05/2020 09:15,"1477.4329"
10/05/2020 09:30,"1521.105"
10/05/2020 09:45,"1558.6584"
10/05/2020 10:00,"1592.8037"
10/05/2020 10:15,"1636.9772"
10/05/2020 10:30,"1689.2667"
10/05/2020 10:45,"1729.0748"
10/05/2020 11:00,"1758.8601"
10/05/2020 11:15,"1784.4882"
10/05/2020 11:30,"1305.9745"
10/05/2020 11:45,"1860.3801"
10/05/2020 12:00,"1440.1921"
10/05/2020 12:15,"475.1347"
10/05/2020 12:30,"386.2888"
10/05/2020 12:45,"1963.1141"
10/05/2020 13:00,"1836.1233"
10/05/2020 13:15,"1137.4775"
10/05/2020 13:30,"1032.1184"
10/05/2020 13:45,"415.123"
10/05/2020 14:00,"620.1511"
10/05/2020 14:15,"378.9833"
10/05/2020 14:30,"128.3296"
10/05/2020 14:45,"99.6157"
10/05/2020 15:00,"65.026"
10/05/2020 15:15,"36.4361"
10/05/2020 15:30,"3.0126"
10/05/2020 15:45,"10.6424"
10/05/2020 16:00,"0.0935"
10/05/2020 16:15,"13.2271"
10/05/2020 16:30,"13.2739"
10/05/2020 16:45,"1.3769"
10/05/2020 17:00,"2.7153"
10/05/2020 17:15,"0"
10/05/2020 17:30,"0"
10/05/2020 17:45,"0"
10/05/2020 18:00,"0"
10/05/2020 18:15,"0"
10/05/2020 18:30,"0"
10/05/2020 18:45,"0"
10/05/2020 19:00,"0"
10/05/2020 19:15,"0"
10/05/2020 19:30,"0"
10/05/2020 19:45,"0"
10/05/2020 20:00,"0"
10/05/2020 20:15,"0"
10/05/2020 20:30,"0"
10/05/2020 20:45,"0"
10/05/2020 21:00,"0"
10/05/2020 21:15,"0"
10/05/2020 21:30,"0"
10/05/2020 21:45,"0"
10/05/2020 22:00,"0"
10/05/2020 22:15,"0"
10/05/2020 22:30,"0"
10/05/2020 22:45,"0"
10/05/2020 23:00,"0"
10/05/2020 23:15,"0"
10/05/2020 23:30,"0"
10/05/2020 23:45,"0"
10/06/2020 00:00,"0"
10/06/2020 00:15,"0"
10/06/2020 00:30,"0"
10/06/2020 00:45,"0"
10/06/2020 01:00,"0"
10/06/2020 01:15,"0"
10/06/2020 01:30,"0"
10/06/2020 01:45,"0"
10/06/2020 02:00,"0"
10/06/2020 02:15,"0"
10/06/2020 02:30,"0"
10/06/2020 02:45,"0"
10/06/2020 03:00,"0"
10/06/2020 03:15,"0"
10/06/2020 03:30,"0"
10/06/2020 03:45,"0"
10/06/2020 04:00,"0"
10/06/2020 04:15,"0"
10/06/2020 04:30,"0"
10/06/2020 04:45,"0"
10/06/2020 05:00,"0"
10/06/2020 05:15,"0"
10/06/2020 05:30,"0"
10/06/2020 05:45,"0"
10/06/2020 06:00,"0"
10/06/2020 06:15,"0"
10/06/2020 06:30,"0"
10/06/2020 06:45,"0"
10/06/2020 07:00,"0"
10/06/2020 07:15,"0"
10/06/2020 07:30,"0"
10/06/2020 07:45,"0"
10/06/2020 08:00,"0"
10/06/2020 08:15,"0"
10/06/2020 08:30,"0"
10/06/2020 08:45,"0"
10/06/2020 09:00,"2.2292"
10/06/2020 09:15,"9.6268"
10/06/2020 09:30,"2.7906"
10/06/2020 09:45,"0.5111"
10/06/2020 10:00,"0"
10/06/2020 10:15,"9.9091"
10/06/2020 10:30,"47.3913"
10/06/2020 10:45,"11.4331"
10/06/2020 11:00,"153.5691"
10/06/2020 11:15,"232.6899"
10/06/2020 11:30,"195.4359"
10/06/2020 11:45,"136.2061"
10/06/2020 12:00,"81.8811"
10/06/2020 12:15,"112.5772"
10/06/2020 12:30,"37.8507"
10/06/2020 12:45,"38.501"
10/06/2020 13:00,"38.0795"
10/06/2020 13:15,"0"
10/06/2020 13:30,"81.2873"
10/06/2020 13:45,"361.0769"
10/06/2020 14:00,"342.931"
10/06/2020 14:15,"413.6034"
10/06/2020 14:30,"270.8537"
10/06/2020 14:45,"464.1154"
10/06/2020 15:00,"326.0844"
10/06/2020 15:15,"395.9616"
10/06/2020 15:30,"398.1154"
10/06/2020 15:45,"311.1745"
10/06/2020 16:00,"218.4123"
10/06/2020 16:15,"214.0785"
10/06/2020 16:30,"173.5358"
10/06/2020 16:45,"194.755"
10/06/2020 17:00,"148.6408"
10/06/2020 17:15,"99.2735"
10/06/2020 17:30,"47.5692"
10/06/2020 17:45,"34.3514"
10/06/2020 18:00,"27.9041"
10/06/2020 18:15,"0"
10/06/2020 18:30,"0"
10/06/2020 18:45,"0"
10/06/2020 19:00,"0"
10/06/2020 19:15,"0"
10/06/2020 19:30,"0"
10/06/2020 19:45,"0"
10/06/2020 20:00,"0"
10/06/2020 20:15,"0"
10/06/2020 20:30,"0"
10/06/2020 20:45,"0"
10/06/2020 21:00,"0"
10/06/2020 21:15,"0"
10/06/2020 21:30,"0"
10/06/2020 21:45,"0"
10/06/2020 22:00,"0"
10/06/2020 22:15,"0"
10/06/2020 22:30,"0"
10/06/2020 22:45,"0"
