Time,System Production (W)
04/29/2019 00:00,"0"
04/29/2019 00:15,"0"
04/29/2019 00:30,"0"
04/29/2019 00:45,"0"
04/29/2019 01:00,"0"
04/29/2019 01:15,"0"
04/29/2019 01:30,"0"
04/29/2019 01:45,"0"
04/29/2019 02:00,"0"
04/29/2019 02:15,"0"
04/29/2019 02:30,"0"
04/29/2019 02:45,"0"
04/29/2019 03:00,"0"
04/29/2019 03:15,"0"
04/29/2019 03:30,"0"
04/29/2019 03:45,"0"
04/29/2019 04:00,"0"
04/29/2019 04:15,"0"
04/29/2019 04:30,"0"
04/29/2019 04:45,"0"
04/29/2019 05:00,"0"
04/29/2019 05:15,"0"
04/29/2019 05:30,"0"
04/29/2019 05:45,"0"
04/29/2019 06:00,"0"
04/29/2019 06:15,"0"
04/29/2019 06:30,"82.3954"
04/29/2019 06:45,"133.5632"
04/29/2019 07:00,"193.2597"
04/29/2019 07:15,"263.5208"
04/29/2019 07:30,"341.2551"
04/29/2019 07:45,"429.371"
04/29/2019 08:00,"519.7822"
04/29/2019 08:15,"611.8862"
04/29/2019 08:30,"706.7057"
04/29/2019 08:45,"796.2263"
04/29/2019 09:00,"877.6365"
04/29/2019 09:15,"958.811"
04/29/2019 09:30,"1033.6355"
04/29/2019 09:45,"1098.311"
04/29/2019 10:00,"1158.261"
04/29/2019 10:15,"1221.9597"
04/29/2019 10:30,"1284.3306"
04/29/2019 10:45,"1338.5409"
04/29/2019 11:00,"1399.0372"
04/29/2019 11:15,"1435.6283"
04/29/2019 11:30,"1477.9146"
04/29/2019 11:45,"1507.6289"
04/29/2019 12:00,"1512.7153"
04/29/2019 12:15,"1540.084"
04/29/2019 12:30,"1564.2708"
04/29/2019 12:45,"1570.8855"
04/29/2019 13:00,"1578.4794"
04/29/2019 13:15,"1563.0466"
04/29/2019 13:30,"1567.6396"
04/29/2019 13:45,"1450.567"
04/29/2019 14:00,"1188.9792"
04/29/2019 14:15,"1105.2937"
04/29/2019 14:30,"1004.942"
04/29/2019 14:45,"1032.0742"
04/29/2019 15:00,"996.7253"
04/29/2019 15:15,"972.3266"
04/29/2019 15:30,"945.2956"
04/29/2019 15:45,"808.1746"
04/29/2019 16:00,"536.531"
04/29/2019 16:15,"433.2836"
04/29/2019 16:30,"413.8129"
04/29/2019 16:45,"400.0077"
04/29/2019 17:00,"366.1425"
04/29/2019 17:15,"319.291"
04/29/2019 17:30,"298.2206"
04/29/2019 17:45,"261.2336"
04/29/2019 18:00,"238.7344"
04/29/2019 18:15,"216.5915"
04/29/2019 18:30,"203.2883"
04/29/2019 18:45,"252.1006"
04/29/2019 19:00,"218.2835"
04/29/2019 19:15,"182.5583"
04/29/2019 19:30,"137.4614"
04/29/2019 19:45,"99.0497"
04/29/2019 20:00,"50.6574"
04/29/2019 20:15,"12.4489"
04/29/2019 20:30,"0"
04/29/2019 20:45,"0"
04/29/2019 21:00,"0"
04/29/2019 21:15,"0"
04/29/2019 21:30,"0"
04/29/2019 21:45,"0"
04/29/2019 22:00,"0"
04/29/2019 22:15,"0"
04/29/2019 22:30,"0"
04/29/2019 22:45,"0"
04/29/2019 23:00,"0"
04/29/2019 23:15,"0"
04/29/2019 23:30,"0"
