Time,System Production (W)
05/03/2021 00:00,"0"
05/03/2021 00:15,"0"
05/03/2021 00:30,"0"
05/03/2021 00:45,"0"
05/03/2021 01:00,"0"
05/03/2021 01:15,"0"
05/03/2021 01:30,"0"
05/03/2021 01:45,"0"
05/03/2021 02:00,"0"
05/03/2021 02:15,"0"
05/03/2021 02:30,"0"
05/03/2021 02:45,"0"
05/03/2021 03:00,"0"
05/03/2021 03:15,"0"
05/03/2021 03:30,"0"
05/03/2021 03:45,"0"
05/03/2021 04:00,"0"
05/03/2021 04:15,"0"
05/03/2021 04:30,"0"
05/03/2021 04:45,"0"
05/03/2021 05:00,"0"
05/03/2021 05:15,"0"
05/03/2021 05:30,"0"
05/03/2021 05:45,"0"
05/03/2021 06:00,"0"
05/03/2021 06:15,"0"
05/03/2021 06:30,"0"
05/03/2021 06:45,"0"
05/03/2021 07:00,"0.278"
05/03/2021 07:15,"8.7511"
05/03/2021 07:30,"24.734"
05/03/2021 07:45,"31.8625"
05/03/2021 08:00,"30.8866"
05/03/2021 08:15,"26.9399"
05/03/2021 08:30,"14.5089"
05/03/2021 08:45,"31.6069"
05/03/2021 09:00,"45.8594"
05/03/2021 09:15,"57.2472"
05/03/2021 09:30,"58.5088"
05/03/2021 09:45,"58.0306"
05/03/2021 10:00,"60.9189"
05/03/2021 10:15,"65.889"
05/03/2021 10:30,"77.0957"
05/03/2021 10:45,"84.0697"
05/03/2021 11:00,"61.4137"
05/03/2021 11:15,"86.1708"
05/03/2021 11:30,"133.4403"
05/03/2021 11:45,"137.8973"
05/03/2021 12:00,"168.2632"
05/03/2021 12:15,"175.8227"
05/03/2021 12:30,"237.5077"
05/03/2021 12:45,"263.2476"
05/03/2021 13:00,"173.9751"
05/03/2021 13:15,"212.8869"
05/03/2021 13:30,"203.1114"
05/03/2021 13:45,"177.3495"
05/03/2021 14:00,"177.3623"
05/03/2021 14:15,"132.3768"
05/03/2021 14:30,"130.4009"
05/03/2021 14:45,"89.7776"
05/03/2021 15:00,"84.6874"
05/03/2021 15:15,"78.9169"
05/03/2021 15:30,"113.4607"
05/03/2021 15:45,"122.4953"
