Time,System Production (W)
03/09/2020 00:00,"0"
03/09/2020 00:15,"0"
03/09/2020 00:30,"0"
03/09/2020 00:45,"0"
03/09/2020 01:00,"0"
03/09/2020 01:15,"0"
03/09/2020 01:30,"0"
03/09/2020 01:45,"0"
03/09/2020 02:00,"0"
03/09/2020 02:15,"0"
03/09/2020 02:30,"0"
03/09/2020 02:45,"0"
03/09/2020 03:00,"0"
03/09/2020 03:15,"0"
03/09/2020 03:30,"0"
03/09/2020 03:45,"0"
03/09/2020 04:00,"0"
03/09/2020 04:15,"0"
03/09/2020 04:30,"0"
03/09/2020 04:45,"0"
03/09/2020 05:00,"0"
03/09/2020 05:15,"0"
03/09/2020 05:30,"0"
03/09/2020 05:45,"0"
03/09/2020 06:00,"0"
03/09/2020 06:15,"0"
03/09/2020 06:30,"0"
03/09/2020 06:45,"0"
03/09/2020 07:00,"2.8089"
03/09/2020 07:15,"31.449"
03/09/2020 07:30,"74.6088"
03/09/2020 07:45,"109.8049"
03/09/2020 08:00,"168.2141"
03/09/2020 08:15,"248.3966"
03/09/2020 08:30,"287.7487"
03/09/2020 08:45,"401.1234"
03/09/2020 09:00,"468.1673"
03/09/2020 09:15,"549.8179"
03/09/2020 09:30,"631.6902"
03/09/2020 09:45,"706.2648"
03/09/2020 10:00,"774.054"
03/09/2020 10:15,"840.7312"
03/09/2020 10:30,"844.8128"
03/09/2020 10:45,"931.7972"
03/09/2020 11:00,"997.704"
03/09/2020 11:15,"1059.0692"
03/09/2020 11:30,"1156.368"
03/09/2020 11:45,"382.3285"
03/09/2020 12:00,"949.4095"
03/09/2020 12:15,"1192.7694"
03/09/2020 12:30,"393.5384"
03/09/2020 12:45,"1101.7043"
03/09/2020 13:00,"619.9432"
03/09/2020 13:15,"710.6345"
03/09/2020 13:30,"441.778"
03/09/2020 13:45,"501.0604"
03/09/2020 14:00,"510.0195"
03/09/2020 14:15,"415.297"
03/09/2020 14:30,"415.8852"
03/09/2020 14:45,"416.1202"
03/09/2020 15:00,"357.3048"
03/09/2020 15:15,"291.6966"
03/09/2020 15:30,"221.3383"
03/09/2020 15:45,"161.7577"
03/09/2020 16:00,"127.2588"
03/09/2020 16:15,"112.8669"
03/09/2020 16:30,"92.8144"
03/09/2020 16:45,"85.3021"
03/09/2020 17:00,"39.7104"
03/09/2020 17:15,"17.9256"
03/09/2020 17:30,"9.4622"
03/09/2020 17:45,"0.2774"
03/09/2020 18:00,"0"
03/09/2020 18:15,"0"
03/09/2020 18:30,"0"
03/09/2020 18:45,"0"
03/09/2020 19:00,"0"
03/09/2020 19:15,"0"
03/09/2020 19:30,"0"
03/09/2020 19:45,"0"
03/09/2020 20:00,"0"
03/09/2020 20:15,"0"
03/09/2020 20:30,"0"
03/09/2020 20:45,"0"
03/09/2020 21:00,"0"
03/09/2020 21:15,"0"
03/09/2020 21:30,"0"
03/09/2020 21:45,"0"
03/09/2020 22:00,"0"
03/09/2020 22:15,"0"
03/09/2020 22:30,"0"
03/09/2020 22:45,"0"
03/09/2020 23:00,"0"
03/09/2020 23:15,"0"
03/09/2020 23:30,"0"
03/09/2020 23:45,"0"
03/10/2020 00:00,"0"
03/10/2020 00:15,"0"
03/10/2020 00:30,"0"
03/10/2020 00:45,"0"
03/10/2020 01:00,"0"
03/10/2020 01:15,"0"
03/10/2020 01:30,"0"
03/10/2020 01:45,"0"
03/10/2020 02:00,"0"
03/10/2020 02:15,"0"
03/10/2020 02:30,"0"
03/10/2020 02:45,"0"
03/10/2020 03:00,"0"
03/10/2020 03:15,"0"
03/10/2020 03:30,"0"
03/10/2020 03:45,"0"
03/10/2020 04:00,"0"
03/10/2020 04:15,"0"
03/10/2020 04:30,"0"
03/10/2020 04:45,"0"
03/10/2020 05:00,"0"
03/10/2020 05:15,"0"
03/10/2020 05:30,"0"
03/10/2020 05:45,"0"
03/10/2020 06:00,"0"
03/10/2020 06:15,"0"
03/10/2020 06:30,"0"
03/10/2020 06:45,"0"
03/10/2020 07:00,"6.3567"
03/10/2020 07:15,"32.4669"
03/10/2020 07:30,"152.7681"
03/10/2020 07:45,"137.1455"
03/10/2020 08:00,"90.4765"
03/10/2020 08:15,"65.6166"
03/10/2020 08:30,"45.8019"
03/10/2020 08:45,"49.3724"
03/10/2020 09:00,"64.8035"
03/10/2020 09:15,"120.6613"
03/10/2020 09:30,"98.1397"
03/10/2020 09:45,"113.1276"
03/10/2020 10:00,"131.5741"
03/10/2020 10:15,"258.7291"
03/10/2020 10:30,"319.8503"
03/10/2020 10:45,"384.205"
03/10/2020 11:00,"313.9624"
03/10/2020 11:15,"345.539"
03/10/2020 11:30,"317.8002"
03/10/2020 11:45,"353.9076"
03/10/2020 12:00,"257.0751"
03/10/2020 12:15,"220.2993"
03/10/2020 12:30,"151.3648"
03/10/2020 12:45,"127.6151"
03/10/2020 13:00,"123.2207"
03/10/2020 13:15,"179.1351"
03/10/2020 13:30,"106.0496"
03/10/2020 13:45,"142.7855"
03/10/2020 14:00,"150.9994"
03/10/2020 14:15,"166.4018"
03/10/2020 14:30,"120.6965"
03/10/2020 14:45,"190.1173"
03/10/2020 15:00,"410.1423"
03/10/2020 15:15,"264.1067"
03/10/2020 15:30,"301.2769"
03/10/2020 15:45,"207.3876"
03/10/2020 16:00,"182.7646"
03/10/2020 16:15,"158.567"
03/10/2020 16:30,"200.1871"
03/10/2020 16:45,"49.6172"
