Time,System Production (W)
01/28/2019 00:00,"0"
01/28/2019 00:15,"0"
01/28/2019 00:30,"0"
01/28/2019 00:45,"0"
01/28/2019 01:00,"0"
01/28/2019 01:15,"0"
01/28/2019 01:30,"0"
01/28/2019 01:45,"0"
01/28/2019 02:00,"0"
01/28/2019 02:15,"0"
01/28/2019 02:30,"0"
01/28/2019 02:45,"0"
01/28/2019 03:00,"0"
01/28/2019 03:15,"0"
01/28/2019 03:30,"0"
01/28/2019 03:45,"0"
01/28/2019 04:00,"0"
01/28/2019 04:15,"0"
01/28/2019 04:30,"0"
01/28/2019 04:45,"0"
01/28/2019 05:00,"0"
01/28/2019 05:15,"0"
01/28/2019 05:30,"0"
01/28/2019 05:45,"0"
01/28/2019 06:00,"0"
01/28/2019 06:15,"0"
01/28/2019 06:30,"0"
01/28/2019 06:45,"0"
01/28/2019 07:00,"0"
01/28/2019 07:15,"0"
01/28/2019 07:30,"0"
01/28/2019 07:45,"0"
01/28/2019 08:00,"0"
01/28/2019 08:15,"0"
01/28/2019 08:30,"0"
01/28/2019 08:45,"0"
01/28/2019 09:00,"5.894"
01/28/2019 09:15,"19.2127"
01/28/2019 09:30,"45.2216"
01/28/2019 09:45,"42.3404"
01/28/2019 10:00,"32.6391"
01/28/2019 10:15,"24.1258"
01/28/2019 10:30,"78.8551"
01/28/2019 10:45,"115.3756"
01/28/2019 11:00,"172.1345"
01/28/2019 11:15,"275.3371"
01/28/2019 11:30,"212.4435"
01/28/2019 11:45,"129.0519"
01/28/2019 12:00,"107.1807"
01/28/2019 12:15,"118.2615"
01/28/2019 12:30,"218.0063"
01/28/2019 12:45,"282.3587"
01/28/2019 13:00,"188.007"
01/28/2019 13:15,"288.0547"
01/28/2019 13:30,"317.178"
01/28/2019 13:45,"106.6787"
01/28/2019 14:00,"199.3708"
01/28/2019 14:15,"133.1641"
01/28/2019 14:30,"72.9698"
01/28/2019 14:45,"35.7189"
01/28/2019 15:00,"66.0931"
01/28/2019 15:15,"62.2783"
01/28/2019 15:30,"46.0115"
01/28/2019 15:45,"4.5516"
01/28/2019 16:00,"0.3967"
01/28/2019 16:15,"0"
01/28/2019 16:30,"0"
01/28/2019 16:45,"0"
01/28/2019 17:00,"0"
01/28/2019 17:15,"0"
01/28/2019 17:30,"0"
01/28/2019 17:45,"0"
01/28/2019 18:00,"0"
01/28/2019 18:15,"0"
01/28/2019 18:30,"0"
01/28/2019 18:45,"0"
01/28/2019 19:00,"0"
01/28/2019 19:15,"0"
01/28/2019 19:30,"0"
01/28/2019 19:45,"0"
01/28/2019 20:00,"0"
01/28/2019 20:15,"0"
01/28/2019 20:30,"0"
01/28/2019 20:45,"0"
01/28/2019 21:00,"0"
01/28/2019 21:15,"0"
01/28/2019 21:30,"0"
01/28/2019 21:45,"0"
01/28/2019 22:00,"0"
01/28/2019 22:15,"0"
01/28/2019 22:30,"0"
01/28/2019 22:45,"0"
01/28/2019 23:00,"0"
01/28/2019 23:15,"0"
01/28/2019 23:30,"0"
01/28/2019 23:45,"0"
01/29/2019 00:00,"0"
01/29/2019 00:15,"0"
01/29/2019 00:30,"0"
01/29/2019 00:45,"0"
01/29/2019 01:00,"0"
01/29/2019 01:15,"0"
01/29/2019 01:30,"0"
