Time,System Production (W)
01/13/2020 00:00,"0"
01/13/2020 00:15,"0"
01/13/2020 00:30,"0"
01/13/2020 00:45,"0"
01/13/2020 01:00,"0"
01/13/2020 01:15,"0"
01/13/2020 01:30,"0"
01/13/2020 01:45,"0"
01/13/2020 02:00,"0"
01/13/2020 02:15,"0"
01/13/2020 02:30,"0"
01/13/2020 02:45,"0"
01/13/2020 03:00,"0"
01/13/2020 03:15,"0"
01/13/2020 03:30,"0"
01/13/2020 03:45,"0"
01/13/2020 04:00,"0"
01/13/2020 04:15,"0"
01/13/2020 04:30,"0"
01/13/2020 04:45,"0"
01/13/2020 05:00,"0"
01/13/2020 05:15,"0"
01/13/2020 05:30,"0"
01/13/2020 05:45,"0"
01/13/2020 06:00,"0"
01/13/2020 06:15,"0"
01/13/2020 06:30,"0"
01/13/2020 06:45,"0"
01/13/2020 07:00,"0"
01/13/2020 07:15,"0"
01/13/2020 07:30,"0"
01/13/2020 07:45,"0"
01/13/2020 08:00,"0"
01/13/2020 08:15,"0"
01/13/2020 08:30,"0"
01/13/2020 08:45,"0"
01/13/2020 09:00,"0"
01/13/2020 09:15,"2.0186"
01/13/2020 09:30,"7.2471"
01/13/2020 09:45,"13.1331"
01/13/2020 10:00,"33.6358"
01/13/2020 10:15,"12.8375"
01/13/2020 10:30,"4.5315"
01/13/2020 10:45,"12.6682"
01/13/2020 11:00,"67.6164"
01/13/2020 11:15,"90.9997"
01/13/2020 11:30,"129.1126"
01/13/2020 11:45,"116.5266"
01/13/2020 12:00,"110.2258"
01/13/2020 12:15,"226.5541"
01/13/2020 12:30,"170.5972"
01/13/2020 12:45,"123.3354"
01/13/2020 13:00,"149.7524"
01/13/2020 13:15,"148.4737"
01/13/2020 13:30,"81.1466"
01/13/2020 13:45,"78.1121"
01/13/2020 14:00,"72.3371"
01/13/2020 14:15,"63.2665"
01/13/2020 14:30,"43.9685"
01/13/2020 14:45,"43.5828"
01/13/2020 15:00,"36.8421"
01/13/2020 15:15,"14.9489"
01/13/2020 15:30,"5.7502"
01/13/2020 15:45,"0"
01/13/2020 16:00,"0"
01/13/2020 16:15,"0"
01/13/2020 16:30,"0"
01/13/2020 16:45,"0"
01/13/2020 17:00,"0"
01/13/2020 17:15,"0"
01/13/2020 17:30,"0"
01/13/2020 17:45,"0"
01/13/2020 18:00,"0"
01/13/2020 18:15,"0"
01/13/2020 18:30,"0"
01/13/2020 18:45,"0"
01/13/2020 19:00,"0"
01/13/2020 19:15,"0"
01/13/2020 19:30,"0"
01/13/2020 19:45,"0"
01/13/2020 20:00,"0"
01/13/2020 20:15,"0"
01/13/2020 20:30,"0"
01/13/2020 20:45,"0"
01/13/2020 21:00,"0"
01/13/2020 21:15,"0"
01/13/2020 21:30,"0"
01/13/2020 21:45,"0"
01/13/2020 22:00,"0"
01/13/2020 22:15,"0"
01/13/2020 22:30,"0"
01/13/2020 22:45,"0"
01/13/2020 23:00,"0"
01/13/2020 23:15,"0"
01/13/2020 23:30,"0"
01/13/2020 23:45,"0"
01/14/2020 00:00,"0"
01/14/2020 00:15,"0"
01/14/2020 00:30,"0"
01/14/2020 00:45,"0"
01/14/2020 01:00,"0"
01/14/2020 01:15,"0"
01/14/2020 01:30,"0"
01/14/2020 01:45,"0"
01/14/2020 02:00,"0"
01/14/2020 02:15,"0"
01/14/2020 02:30,"0"
01/14/2020 02:45,"0"
01/14/2020 03:00,"0"
01/14/2020 03:15,"0"
01/14/2020 03:30,"0"
01/14/2020 03:45,"0"
01/14/2020 04:00,"0"
01/14/2020 04:15,"0"
01/14/2020 04:30,"0"
01/14/2020 04:45,"0"
01/14/2020 05:00,"0"
01/14/2020 05:15,"0"
01/14/2020 05:30,"0"
01/14/2020 05:45,"0"
01/14/2020 06:00,"0"
01/14/2020 06:15,"0"
01/14/2020 06:30,"0"
01/14/2020 06:45,"0"
01/14/2020 07:00,"0"
01/14/2020 07:15,"0"
01/14/2020 07:30,"0"
01/14/2020 07:45,"0"
01/14/2020 08:00,"0"
01/14/2020 08:15,"0"
01/14/2020 08:30,"0"
01/14/2020 08:45,"0"
01/14/2020 09:00,"1.5407"
01/14/2020 09:15,"15.8846"
01/14/2020 09:30,"4.5386"
01/14/2020 09:45,"7.2851"
01/14/2020 10:00,"15.7999"
01/14/2020 10:15,"28.8532"
01/14/2020 10:30,"31.9949"
01/14/2020 10:45,"47.86"
01/14/2020 11:00,"40.6885"
01/14/2020 11:15,"26.4772"
01/14/2020 11:30,"16.9774"
01/14/2020 11:45,"18.8824"
01/14/2020 12:00,"29.5403"
01/14/2020 12:15,"46.8963"
01/14/2020 12:30,"40.8313"
01/14/2020 12:45,"51.5764"
01/14/2020 13:00,"31.5614"
01/14/2020 13:15,"37.4727"
01/14/2020 13:30,"35.4454"
01/14/2020 13:45,"31.0162"
01/14/2020 14:00,"23.8307"
01/14/2020 14:15,"31.07"
01/14/2020 14:30,"29.5881"
01/14/2020 14:45,"23.6501"
01/14/2020 15:00,"19.4348"
01/14/2020 15:15,"6.2582"
01/14/2020 15:30,"2.1994"
01/14/2020 15:45,"0"
01/14/2020 16:00,"0"
01/14/2020 16:15,"0"
01/14/2020 16:30,"0"
01/14/2020 16:45,"0"
01/14/2020 17:00,"0"
01/14/2020 17:15,"0"
01/14/2020 17:30,"0"
01/14/2020 17:45,"0"
01/14/2020 18:00,"0"
01/14/2020 18:15,"0"
01/14/2020 18:30,"0"
01/14/2020 18:45,"0"
01/14/2020 19:00,"0"
01/14/2020 19:15,"0"
01/14/2020 19:30,"0"
01/14/2020 19:45,"0"
01/14/2020 20:00,"0"
01/14/2020 20:15,"0"
01/14/2020 20:30,"0"
