Time,System Production (W)
09/21/2020 00:00,"0"
09/21/2020 00:15,"0"
09/21/2020 00:30,"0"
09/21/2020 00:45,"0"
09/21/2020 01:00,"0"
09/21/2020 01:15,"0"
09/21/2020 01:30,"0"
09/21/2020 01:45,"0"
09/21/2020 02:00,"0"
09/21/2020 02:15,"0"
09/21/2020 02:30,"0"
09/21/2020 02:45,"0"
09/21/2020 03:00,"0"
09/21/2020 03:15,"0"
09/21/2020 03:30,"0"
09/21/2020 03:45,"0"
09/21/2020 04:00,"0"
09/21/2020 04:15,"0"
09/21/2020 04:30,"0"
09/21/2020 04:45,"0"
09/21/2020 05:00,"0"
09/21/2020 05:15,"0"
09/21/2020 05:30,"0"
09/21/2020 05:45,"0"
09/21/2020 06:00,"0"
09/21/2020 06:15,"0"
09/21/2020 06:30,"0"
09/21/2020 06:45,"0"
09/21/2020 07:00,"0"
09/21/2020 07:15,"0"
09/21/2020 07:30,"0"
09/21/2020 07:45,"0"
09/21/2020 08:00,"0"
09/21/2020 08:15,"0"
09/21/2020 08:30,"0"
09/21/2020 08:45,"0"
09/21/2020 09:00,"0"
09/21/2020 09:15,"0"
09/21/2020 09:30,"0"
09/21/2020 09:45,"0"
09/21/2020 10:00,"0"
09/21/2020 10:15,"0"
09/21/2020 10:30,"0"
09/21/2020 10:45,"0"
09/21/2020 11:00,"0"
09/21/2020 11:15,"0"
09/21/2020 11:30,"0"
09/21/2020 11:45,"0"
09/21/2020 12:00,"0"
09/21/2020 12:15,"0"
09/21/2020 12:30,"0"
09/21/2020 12:45,"0"
09/21/2020 13:00,"0"
09/21/2020 13:15,"0"
09/21/2020 13:30,"0"
09/21/2020 13:45,"0"
09/21/2020 14:00,"0"
09/21/2020 14:15,"0"
09/21/2020 14:30,"0"
09/21/2020 14:45,"0"
09/21/2020 15:00,"0"
09/21/2020 15:15,"0"
09/21/2020 15:30,"0"
09/21/2020 15:45,"0"
09/21/2020 16:00,"0"
09/21/2020 16:15,"0"
09/21/2020 16:30,"0"
09/21/2020 16:45,"0"
09/21/2020 17:00,"0"
09/21/2020 17:15,"0"
09/21/2020 17:30,"0"
09/21/2020 17:45,"0"
09/21/2020 18:00,"0"
09/21/2020 18:15,"0"
09/21/2020 18:30,"0"
09/21/2020 18:45,"0"
09/21/2020 19:00,"0"
09/21/2020 19:15,"0"
09/21/2020 19:30,"0"
09/21/2020 19:45,"0"
09/21/2020 20:00,"0"
09/21/2020 20:15,"0"
09/21/2020 20:30,"0"
09/21/2020 20:45,"0"
09/21/2020 21:00,"0"
09/21/2020 21:15,"0"
09/21/2020 21:30,"0"
09/21/2020 21:45,"0"
09/21/2020 22:00,"0"
09/21/2020 22:15,"0"
09/21/2020 22:30,"0"
09/21/2020 22:45,"0"
09/21/2020 23:00,"0"
09/21/2020 23:15,"0"
09/21/2020 23:30,"0"
09/21/2020 23:45,"0"
09/22/2020 00:00,"0"
09/22/2020 00:15,"0"
09/22/2020 00:30,"0"
09/22/2020 00:45,"0"
09/22/2020 01:00,"0"
09/22/2020 01:15,"0"
09/22/2020 01:30,"0"
09/22/2020 01:45,"0"
09/22/2020 02:00,"0"
09/22/2020 02:15,"0"
09/22/2020 02:30,"0"
09/22/2020 02:45,"0"
09/22/2020 03:00,"0"
09/22/2020 03:15,"0"
09/22/2020 03:30,"0"
09/22/2020 03:45,"0"
09/22/2020 04:00,"0"
09/22/2020 04:15,"0"
09/22/2020 04:30,"0"
09/22/2020 04:45,"0"
09/22/2020 05:00,"0"
09/22/2020 05:15,"0"
09/22/2020 05:30,"0"
09/22/2020 05:45,"0"
09/22/2020 06:00,"0"
09/22/2020 06:15,"0"
09/22/2020 06:30,"0"
09/22/2020 06:45,"0"
09/22/2020 07:00,"0"
09/22/2020 07:15,"0"
09/22/2020 07:30,"0"
09/22/2020 07:45,"0"
09/22/2020 08:00,"0"
09/22/2020 08:15,"0"
09/22/2020 08:30,"0"
09/22/2020 08:45,"0"
09/22/2020 09:00,"0"
09/22/2020 09:15,"0"
09/22/2020 09:30,"0"
09/22/2020 09:45,"0"
09/22/2020 10:00,"0"
09/22/2020 10:15,"0"
09/22/2020 10:30,"0"
09/22/2020 10:45,"0"
09/22/2020 11:00,"0"
09/22/2020 11:15,"0"
09/22/2020 11:30,"0"
09/22/2020 11:45,"0"
09/22/2020 12:00,"0"
09/22/2020 12:15,"0"
09/22/2020 12:30,"0"
09/22/2020 12:45,"0"
09/22/2020 13:00,"0"
09/22/2020 13:15,"0"
09/22/2020 13:30,"0"
09/22/2020 13:45,"0"
09/22/2020 14:00,"0"
09/22/2020 14:15,"0"
09/22/2020 14:30,"0"
09/22/2020 14:45,"0"
09/22/2020 15:00,"0"
09/22/2020 15:15,"0"
09/22/2020 15:30,"0"
09/22/2020 15:45,"0"
09/22/2020 16:00,"147.7436"
09/22/2020 16:15,"156.2898"
09/22/2020 16:30,"152.8873"
09/22/2020 16:45,"142.4986"
09/22/2020 17:00,"138.2694"
09/22/2020 17:15,"113.727"
09/22/2020 17:30,"99.8061"
09/22/2020 17:45,"88.3589"
09/22/2020 18:00,"72.3442"
09/22/2020 18:15,"55.726"
09/22/2020 18:30,"38.0553"
09/22/2020 18:45,"14.7975"
09/22/2020 19:00,"0.8783"
09/22/2020 19:15,"0"
09/22/2020 19:30,"0"
09/22/2020 19:45,"0"
09/22/2020 20:00,"0"
09/22/2020 20:15,"0"
09/22/2020 20:30,"0"
09/22/2020 20:45,"0"
09/22/2020 21:00,"0"
09/22/2020 21:15,"0"
09/22/2020 21:30,"0"
09/22/2020 21:45,"0"
09/22/2020 22:00,"0"
09/22/2020 22:15,"0"
09/22/2020 22:30,"0"
09/22/2020 22:45,"0"
09/22/2020 23:00,"0"
09/22/2020 23:15,"0"
09/22/2020 23:30,"0"
09/22/2020 23:45,"0"
09/23/2020 00:00,"0"
09/23/2020 00:15,"0"
09/23/2020 00:30,"0"
09/23/2020 00:45,"0"
09/23/2020 01:00,"0"
09/23/2020 01:15,"0"
09/23/2020 01:30,"0"
09/23/2020 01:45,"0"
09/23/2020 02:00,"0"
09/23/2020 02:15,"0"
09/23/2020 02:30,"0"
09/23/2020 02:45,"0"
09/23/2020 03:00,"0"
09/23/2020 03:15,"0"
09/23/2020 03:30,"0"
09/23/2020 03:45,"0"
09/23/2020 04:00,"0"
09/23/2020 04:15,"0"
09/23/2020 04:30,"0"
09/23/2020 04:45,"0"
09/23/2020 05:00,"0"
09/23/2020 05:15,"0"
09/23/2020 05:30,"0"
09/23/2020 05:45,"0"
09/23/2020 06:00,"0"
09/23/2020 06:15,"0"
09/23/2020 06:30,"0"
09/23/2020 06:45,"0"
09/23/2020 07:00,"0"
09/23/2020 07:15,"0.6681"
09/23/2020 07:30,"13.3779"
09/23/2020 07:45,"47.0331"
09/23/2020 08:00,"83.5145"
09/23/2020 08:15,"130.838"
09/23/2020 08:30,"188.4629"
09/23/2020 08:45,"250.2919"
09/23/2020 09:00,"325.0924"
09/23/2020 09:15,"398.5256"
09/23/2020 09:30,"474.6993"
09/23/2020 09:45,"553.3934"
09/23/2020 10:00,"620.6909"
09/23/2020 10:15,"687.8808"
09/23/2020 10:30,"751.8899"
09/23/2020 10:45,"803.1901"
09/23/2020 11:00,"851.4558"
09/23/2020 11:15,"890.4525"
09/23/2020 11:30,"925.2499"
09/23/2020 11:45,"958.0952"
09/23/2020 12:00,"982.8438"
09/23/2020 12:15,"1001.082"
09/23/2020 12:30,"1008.6849"
09/23/2020 12:45,"1017.9576"
09/23/2020 13:00,"1006.3396"
09/23/2020 13:15,"865.491"
09/23/2020 13:30,"635.1749"
09/23/2020 13:45,"344.7861"
09/23/2020 14:00,"305.7774"
09/23/2020 14:15,"287.4118"
