Time,System Production (W)
04/08/2019 00:00,"0"
04/08/2019 00:15,"0"
04/08/2019 00:30,"0"
04/08/2019 00:45,"0"
04/08/2019 01:00,"0"
04/08/2019 01:15,"0"
04/08/2019 01:30,"0"
04/08/2019 01:45,"0"
04/08/2019 02:00,"0"
04/08/2019 02:15,"0"
04/08/2019 02:30,"0"
04/08/2019 02:45,"0"
04/08/2019 03:00,"0"
04/08/2019 03:15,"0"
04/08/2019 03:30,"0"
04/08/2019 03:45,"0"
04/08/2019 04:00,"0"
04/08/2019 04:15,"0"
04/08/2019 04:30,"0"
04/08/2019 04:45,"0"
04/08/2019 05:00,"0"
04/08/2019 05:15,"0"
04/08/2019 05:30,"0"
04/08/2019 05:45,"0"
04/08/2019 06:00,"0"
04/08/2019 06:15,"0"
04/08/2019 06:30,"0"
04/08/2019 06:45,"0.1115"
04/08/2019 07:00,"11.3008"
04/08/2019 07:15,"28.8894"
04/08/2019 07:30,"54.6684"
04/08/2019 07:45,"41.2584"
04/08/2019 08:00,"101.206"
04/08/2019 08:15,"219.119"
04/08/2019 08:30,"155.9156"
04/08/2019 08:45,"167.7955"
04/08/2019 09:00,"287.7028"
04/08/2019 09:15,"376.5819"
04/08/2019 09:30,"233.4156"
04/08/2019 09:45,"369.9398"
04/08/2019 10:00,"370.3031"
04/08/2019 10:15,"375.6052"
04/08/2019 10:30,"909.2537"
04/08/2019 10:45,"943.4348"
04/08/2019 11:00,"874.0576"
04/08/2019 11:15,"505.0577"
04/08/2019 11:30,"706.7875"
04/08/2019 11:45,"597.0107"
04/08/2019 12:00,"766.4434"
04/08/2019 12:15,"571.0226"
04/08/2019 12:30,"435.4354"
04/08/2019 12:45,"479.565"
04/08/2019 13:00,"349.4086"
04/08/2019 13:15,"339.4167"
04/08/2019 13:30,"912.2888"
04/08/2019 13:45,"1168.5142"
04/08/2019 14:00,"558.2166"
04/08/2019 14:15,"396.6886"
04/08/2019 14:30,"300.9102"
04/08/2019 14:45,"720.0131"
04/08/2019 15:00,"205.6545"
04/08/2019 15:15,"177.6383"
04/08/2019 15:30,"343.0117"
04/08/2019 15:45,"323.9729"
04/08/2019 16:00,"333.7601"
04/08/2019 16:15,"513.7933"
04/08/2019 16:30,"265.981"
04/08/2019 16:45,"406.5741"
04/08/2019 17:00,"335.8938"
04/08/2019 17:15,"135.6906"
04/08/2019 17:30,"37.8877"
04/08/2019 17:45,"34.0137"
04/08/2019 18:00,"58.5012"
04/08/2019 18:15,"9.5411"
04/08/2019 18:30,"20.029"
04/08/2019 18:45,"9.9176"
04/08/2019 19:00,"5.5009"
04/08/2019 19:15,"2.4462"
04/08/2019 19:30,"0"
04/08/2019 19:45,"0"
04/08/2019 20:00,"0"
04/08/2019 20:15,"0"
04/08/2019 20:30,"0"
04/08/2019 20:45,"0"
04/08/2019 21:00,"0"
04/08/2019 21:15,"0"
04/08/2019 21:30,"0"
04/08/2019 21:45,"0"
04/08/2019 22:00,"0"
04/08/2019 22:15,"0"
04/08/2019 22:30,"0"
04/08/2019 22:45,"0"
04/08/2019 23:00,"0"
04/08/2019 23:15,"0"
04/08/2019 23:30,"0"
