Time,System Production (W)
10/07/2019 00:00,"0"
10/07/2019 00:15,"0"
10/07/2019 00:30,"0"
10/07/2019 00:45,"0"
10/07/2019 01:00,"0"
10/07/2019 01:15,"0"
10/07/2019 01:30,"0"
10/07/2019 01:45,"0"
10/07/2019 02:00,"0"
10/07/2019 02:15,"0"
10/07/2019 02:30,"0"
10/07/2019 02:45,"0"
10/07/2019 03:00,"0"
10/07/2019 03:15,"0"
10/07/2019 03:30,"0"
10/07/2019 03:45,"0"
10/07/2019 04:00,"0"
10/07/2019 04:15,"0"
10/07/2019 04:30,"0"
10/07/2019 04:45,"0"
10/07/2019 05:00,"0"
10/07/2019 05:15,"0"
10/07/2019 05:30,"0"
10/07/2019 05:45,"0"
10/07/2019 06:00,"0"
10/07/2019 06:15,"0"
10/07/2019 06:30,"0"
10/07/2019 06:45,"0"
10/07/2019 07:00,"0"
10/07/2019 07:15,"0"
10/07/2019 07:30,"0"
10/07/2019 07:45,"0.3398"
10/07/2019 08:00,"8.7864"
10/07/2019 08:15,"47.4406"
10/07/2019 08:30,"99.3031"
10/07/2019 08:45,"134.5257"
10/07/2019 09:00,"216.9494"
10/07/2019 09:15,"210.9103"
10/07/2019 09:30,"405.2822"
10/07/2019 09:45,"373.7257"
10/07/2019 10:00,"417.6609"
10/07/2019 10:15,"388.1776"
10/07/2019 10:30,"320.2777"
10/07/2019 10:45,"286.3036"
10/07/2019 11:00,"270.0343"
10/07/2019 11:15,"316.2891"
10/07/2019 11:30,"240.3117"
10/07/2019 11:45,"210.3311"
10/07/2019 12:00,"488.666"
10/07/2019 12:15,"558.0537"
10/07/2019 12:30,"446.8577"
10/07/2019 12:45,"429.4846"
10/07/2019 13:00,"463.4026"
10/07/2019 13:15,"220.83"
10/07/2019 13:30,"182.2654"
10/07/2019 13:45,"283.9565"
10/07/2019 14:00,"325.5972"
10/07/2019 14:15,"211.3178"
10/07/2019 14:30,"233.2101"
10/07/2019 14:45,"468.1084"
10/07/2019 15:00,"507.4948"
10/07/2019 15:15,"488.9373"
10/07/2019 15:30,"380.4272"
10/07/2019 15:45,"270.7837"
10/07/2019 16:00,"197.3211"
10/07/2019 16:15,"93.4037"
10/07/2019 16:30,"102.4809"
10/07/2019 16:45,"131.9937"
10/07/2019 17:00,"141.8962"
10/07/2019 17:15,"132.0504"
10/07/2019 17:30,"86.0779"
10/07/2019 17:45,"61.7452"
10/07/2019 18:00,"9.3892"
10/07/2019 18:15,"7.8101"
10/07/2019 18:30,"0"
10/07/2019 18:45,"0"
10/07/2019 19:00,"0"
10/07/2019 19:15,"0"
10/07/2019 19:30,"0"
10/07/2019 19:45,"0"
10/07/2019 20:00,"0"
10/07/2019 20:15,"0"
10/07/2019 20:30,"0"
10/07/2019 20:45,"0"
10/07/2019 21:00,"0"
10/07/2019 21:15,"0"
10/07/2019 21:30,"0"
10/07/2019 21:45,"0"
10/07/2019 22:00,"0"
10/07/2019 22:15,"0"
10/07/2019 22:30,"0"
10/07/2019 22:45,"0"
10/07/2019 23:00,"0"
10/07/2019 23:15,"0"
10/07/2019 23:30,"0"
10/07/2019 23:45,"0"
10/08/2019 00:00,"0"
10/08/2019 00:15,"0"
10/08/2019 00:30,"0"
10/08/2019 00:45,"0"
10/08/2019 01:00,"0"
10/08/2019 01:15,"0"
10/08/2019 01:30,"0"
10/08/2019 01:45,"0"
10/08/2019 02:00,"0"
10/08/2019 02:15,"0"
10/08/2019 02:30,"0"
10/08/2019 02:45,"0"
10/08/2019 03:00,"0"
10/08/2019 03:15,"0"
10/08/2019 03:30,"0"
10/08/2019 03:45,"0"
10/08/2019 04:00,"0"
10/08/2019 04:15,"0"
10/08/2019 04:30,"0"
10/08/2019 04:45,"0"
10/08/2019 05:00,"0"
10/08/2019 05:15,"0"
10/08/2019 05:30,"0"
10/08/2019 05:45,"0"
10/08/2019 06:00,"0"
10/08/2019 06:15,"0"
10/08/2019 06:30,"0"
10/08/2019 06:45,"0"
10/08/2019 07:00,"0"
10/08/2019 07:15,"0"
10/08/2019 07:30,"0"
10/08/2019 07:45,"0"
10/08/2019 08:00,"4.0189"
10/08/2019 08:15,"41.7755"
10/08/2019 08:30,"81.7718"
10/08/2019 08:45,"114.6232"
10/08/2019 09:00,"155.431"
10/08/2019 09:15,"201.7304"
